query,intent,entities
Busco un deshidratador de alimentos industrial con 10 bandejas y control preciso de temperatura,buy_product,"[(10, 47, 'PRODUCT_TYPE'), (48, 63, 'FEATURE'), (68, 95, 'FEATURE')]"
"Looking for antique pocket watches - Swiss or American, 18k gold cases, working condition",buy_product,"[(15, 22, 'STYLE'), (23, 37, 'PRODUCT_TYPE'), (40, 46, 'ORIGIN'), (49, 56, 'ORIGIN'), (58, 72, 'MATERIAL'), (74, 91, 'CONDITION')]"
Find authentic WW2 medals and ribbons - especially Purple Hearts or Distinguished Service Crosses,buy_product,"[(11, 19, 'AUTHENTICITY'), (20, 41, 'PRODUCT_TYPE'), (47, 74, 'SPECIFIC_ITEMS')]"
"I need a new set of golf clubs, preferably Callaway",buy_product,"[(18, 28, 'PRODUCT_TYPE'), (42, 50, 'BRAND')]"
"Show me luxury Egyptian cotton bed sheets, 1000 thread count, king size, in neutral tones",buy_product,"[(9, 15, 'QUALITY'), (16, 34, 'MATERIAL'), (35, 50, 'PRODUCT_TYPE'), (52, 71, 'FEATURE'), (73, 82, 'SIZE'), (86, 99, 'COLOR')]"
Je veux un système de brumisation haute pression avec minuterie programmable et buses,buy_product,"[(10, 45, 'PRODUCT_TYPE'), (46, 62, 'FEATURE'), (67, 97, 'FEATURE'), (102, 112, 'FEATURE')]"
Find me professional-grade flooring tools: nailers with angled heads,buy_product,"[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
Looking for antique printing equipment - letterpresses or early linotype machines,buy_product,"[(15, 22, 'STYLE'), (23, 45, 'PRODUCT_TYPE'), (47, 77, 'SPECIFIC_ITEMS')]"
Show me professional curling irons with adjustable temperature and ceramic tourmaline barrels,buy_product,"[(9, 21, 'FEATURE'), (22, 37, 'PRODUCT_TYPE'), (42, 66, 'FEATURE'), (71, 99, 'MATERIAL')]"
Obtenha máquinas de café espresso superautomáticas com moedor cerâmico e caneca aquecida,buy_product,"[(7, 43, 'PRODUCT_TYPE'), (48, 64, 'FEATURE'), (69, 89, 'FEATURE')]"
"Finde ein gebrauchtes Fahrrad, aber nicht rot",buy_product,"[(11, 21, 'CONDITION'), (22, 29, 'PRODUCT_TYPE'), (36, 46, 'NEGATIVE_CONSTRAINT')]"
Looking for vintage flipbook animations - early cartoon sequences,buy_product,"[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
Find me collector's edition board games - Kickstarter exclusives with all stretch goals unlocked,buy_product,"[(11, 28, 'EDITION'), (29, 42, 'PRODUCT_TYPE'), (44, 65, 'EXCLUSIVITY'), (71, 104, 'FEATURE')]"
"Find me high-end home espresso machines with dual boilers, PID control, and pre-infusion",buy_product,"[(11, 19, 'QUALITY'), (20, 46, 'PRODUCT_TYPE'), (52, 65, 'FEATURE'), (67, 79, 'FEATURE'), (85, 98, 'FEATURE')]"
Show me professional-grade combing tools: for paint effects,buy_product,"[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Search for rare comic book collections - complete runs of Amazing Spider-Man #1-100, high grade",buy_product,"[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 70, 'SPECIFIC_PRODUCT'), (72, 82, 'GRADE')]"
Quiero un sistema de filtración para acuarios marinos con skimmer y reactor,buy_product,"[(10, 48, 'PRODUCT_TYPE'), (49, 63, 'LOCATION'), (68, 83, 'FEATURE'), (88, 104, 'FEATURE')]"
"Encuéntrame máquinas de coser overlock con 4-5 hilos y cortador diferencial, para uso semi-industrial",buy_product,"[(12, 34, 'PRODUCT_TYPE'), (35, 48, 'FEATURE'), (53, 73, 'FEATURE'), (79, 104, 'USAGE')]"
Procure seladoras a vácuo industriais com bomba de duplo estágio e barra selante 40cm,buy_product,"[(8, 38, 'PRODUCT_TYPE'), (43, 75, 'FEATURE'), (80, 103, 'FEATURE')]"
Trouver des ponceuses orbitales excentriques avec variateur et sac collecteur,buy_product,"[(13, 46, 'PRODUCT_TYPE'), (51, 68, 'FEATURE'), (73, 95, 'FEATURE')]"
Montre-moi des montres suisses automatiques,buy_product,"[(16, 23, 'PRODUCT_TYPE'), (24, 31, 'ORIGIN'), (32, 44, 'FEATURE')]"
I'm looking for a classic novel by Jane Austen,buy_product,"[(20, 27, 'STYLE'), (28, 33, 'PRODUCT_TYPE'), (37, 48, 'AUTHOR')]"
"Quiero un medidor de calidad del agua con sensores para pH, cloro y dureza",buy_product,"[(10, 42, 'PRODUCT_TYPE'), (47, 73, 'FEATURE'), (78, 95, 'PARAMETERS')]"
Find me high-end home tambour tools: for furniture decoration,buy_product,"[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
Ich suche eine professionelle Schneidemaschine für Textilien mit Absaugung und Laser,buy_product,"[(13, 44, 'FEATURE'), (45, 60, 'PRODUCT_TYPE'), (65, 78, 'MATERIAL'), (83, 101, 'FEATURE'), (102, 112, 'FEATURE')]"
Search for professional DSLR cameras like Canon EOS R5 or Sony A7 IV with 4K video capability,buy_product,"[(13, 33, 'PRODUCT_TYPE'), (39, 50, 'BRAND'), (54, 62, 'BRAND'), (66, 89, 'FEATURE')]"
Show me luxury cassowary enclosures: tall with tropical plants,buy_product,"[(9, 15, 'QUALITY'), (16, 34, 'PRODUCT_TYPE'), (36, 48, 'FEATURE'), (54, 74, 'INCLUSIONS')]"
"Zeig mir professionelle Bartrimmer mit keramischen Klingen und 24 Aufsätzen, wasserdicht",buy_product,"[(10, 32, 'FEATURE'), (33, 46, 'PRODUCT_TYPE'), (51, 75, 'FEATURE'), (80, 99, 'SIZE'), (101, 114, 'FEATURE')]"
Acquista forni per pizza a legna portatili con termometro integrato e pietra refrattaria inclusa,buy_product,"[(8, 39, 'PRODUCT_TYPE'), (40, 49, 'FEATURE'), (54, 77, 'FEATURE'), (82, 114, 'FEATURE')]"
Show me high-end binoculars for astronomy: 15x70 with multi-coated lenses and tripod adapter,buy_product,"[(9, 17, 'QUALITY'), (18, 28, 'PRODUCT_TYPE'), (34, 45, 'ACTIVITY'), (47, 66, 'SPECIFICATIONS'), (72, 94, 'FEATURE'), (100, 114, 'FEATURE')]"
Show me professional-grade camera lenses: 70-200mm f/2.8 with image stabilization,buy_product,"[(9, 27, 'PRODUCT_TYPE'), (29, 49, 'SPECIFIC_PRODUCT'), (51, 77, 'FEATURE')]"
Search for commercial ice cream freezers with glass doors and temperature display,buy_product,"[(11, 20, 'FEATURE'), (21, 44, 'PRODUCT_TYPE'), (49, 65, 'FEATURE'), (70, 92, 'FEATURE')]"
Find industrial safety signs with glow-in-the-dark exits and multilingual text,buy_product,"[(5, 14, 'FEATURE'), (15, 29, 'PRODUCT_TYPE'), (34, 65, 'MATERIAL'), (70, 89, 'FEATURE')]"
Show me high-end telescope power supplies: rechargeable with regulators,buy_product,"[(9, 17, 'QUALITY'), (18, 40, 'PRODUCT_TYPE'), (42, 56, 'FEATURE'), (62, 77, 'FEATURE')]"
"Search for modular shelving systems with glass doors and LED lighting, configurable in any L-shape",buy_product,"[(11, 24, 'FEATURE'), (25, 42, 'PRODUCT_TYPE'), (47, 60, 'MATERIAL'), (65, 78, 'FEATURE'), (83, 106, 'FEATURE')]"
Find ergonomic split keyboards with hot-swappable switches and programmable layers for under $250,buy_product,"[(5, 14, 'COMFORT'), (15, 23, 'FEATURE'), (24, 33, 'PRODUCT_TYPE'), (38, 65, 'FEATURE'), (70, 92, 'FEATURE'), (97, 104, 'PRICE_RANGE')]"
"Show me professional audio interfaces with at least 8 XLR inputs, USB-C, and 192kHz/24bit",buy_product,"[(9, 27, 'PRODUCT_TYPE'), (33, 74, 'FEATURE'), (76, 82, 'FEATURE'), (87, 102, 'FEATURE')]"
Looking for vintage adding machines - early comptometers or key-driven,buy_product,"[(15, 22, 'STYLE'), (23, 41, 'PRODUCT_TYPE'), (43, 74, 'SPECIFIC_ITEMS')]"
Mostra kit per la produzione di birra con fermentatore inox e kit di fermentazione,buy_product,"[(7, 40, 'PRODUCT_TYPE'), (45, 71, 'MATERIAL'), (76, 105, 'FEATURE')]"
Find me high-end home coopering supplies: raising irons and hollowing knives,buy_product,"[(11, 19, 'QUALITY'), (20, 45, 'PRODUCT_TYPE'), (47, 76, 'INCLUSIONS')]"
"Zeig mir professionelle Bartrimmer-Sets mit verschiedenen Aufsätzen und Travel Case, wasserdicht",buy_product,"[(10, 35, 'PRODUCT_TYPE'), (40, 76, 'FEATURE'), (81, 97, 'FEATURE'), (99, 112, 'FEATURE')]"
Find me high-end home calligraphy supplies: oblique pens with ink reservoirs,buy_product,"[(11, 19, 'QUALITY'), (20, 45, 'PRODUCT_TYPE'), (47, 76, 'INCLUSIONS')]"
Busco un detector de monóxido,buy_product,"[(10, 33, 'PRODUCT_TYPE')]"
Search for rare butterfly specimens - framed displays with scientific labels,buy_product,"[(11, 15, 'RARITY'), (16, 36, 'PRODUCT_TYPE'), (38, 58, 'CONDITION'), (64, 83, 'INCLUSIONS')]"
Quiero un calentador solar de agua con termotanque 200L y tubos de vacío,buy_product,"[(10, 41, 'PRODUCT_TYPE'), (42, 55, 'POWER'), (60, 80, 'SIZE'), (85, 105, 'FEATURE')]"
"Trouver un canapé en cuir noir, livraison gratuite",buy_product,"[(12, 18, 'PRODUCT_TYPE'), (19, 27, 'MATERIAL'), (28, 32, 'COLOR'), (34, 53, 'SHIPPING')]"
Je recherche un système d'alarme sans fil avec détecteurs périmétriques et sirène 110dB,buy_product,"[(15, 46, 'PRODUCT_TYPE'), (51, 79, 'FEATURE'), (84, 101, 'FEATURE')]"
"Show me high-end camping gear: rooftop tents with annex rooms, portable showers, and solar generators",buy_product,"[(9, 17, 'QUALITY'), (18, 31, 'PRODUCT_TYPE'), (33, 56, 'INCLUSIONS'), (58, 76, 'INCLUSIONS'), (82, 101, 'INCLUSIONS')]"
Encuentre taladros de columna profesionales con mesa graduable y sistema de lubricación,buy_product,"[(10, 41, 'PRODUCT_TYPE'), (42, 63, 'FEATURE'), (68, 97, 'FEATURE')]"
"Obtenha máquinas de café superautomáticas com moinho cerâmico e sistema de leite refrigerado, touchscreen",buy_product,"[(7, 43, 'PRODUCT_TYPE'), (48, 64, 'FEATURE'), (69, 102, 'FEATURE'), (104, 115, 'FEATURE')]"
Search for rare horology tools - watchmaker's lathes or cleaning machines,buy_product,"[(11, 15, 'RARITY'), (16, 34, 'PRODUCT_TYPE'), (36, 72, 'SPECIFIC_ITEMS')]"
Quiero un purificador de aire con ionizador,buy_product,"[(10, 36, 'PRODUCT_TYPE'), (41, 54, 'FEATURE')]"
Search for rare calculating machines - early arithmometers or slide rules,buy_product,"[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
Find me industrial work gloves with cut resistance level 5 and touchscreen compatibility,buy_product,"[(11, 20, 'FEATURE'), (21, 34, 'PRODUCT_TYPE'), (39, 68, 'FEATURE'), (73, 100, 'FEATURE')]"
"I'm looking for a high-end gaming PC with RTX 4090, Intel i9-13900K, and liquid cooling system",buy_product,"[(20, 33, 'PRODUCT_TYPE'), (38, 47, 'GPU'), (50, 65, 'CPU'), (70, 89, 'FEATURE')]"
Locate vintage-inspired leather messenger bags with brass hardware and removable shoulder straps under £150,buy_product,"[(7, 23, 'STYLE'), (24, 31, 'MATERIAL'), (32, 48, 'PRODUCT_TYPE'), (53, 69, 'FEATURE'), (74, 100, 'FEATURE'), (105, 111, 'PRICE_RANGE')]"
"Je souhaite acheter un vélo électrique pliant de marque Brompton avec autonomie de 80km, livrable avant Noël",buy_product,"[(20, 38, 'PRODUCT_TYPE'), (39, 45, 'FEATURE'), (55, 62, 'BRAND'), (63, 85, 'FEATURE'), (97, 117, 'DELIVERY')]"
"Find me high-end home blacksmithing tools: anvils, forges, and tong sets",buy_product,"[(11, 19, 'QUALITY'), (20, 47, 'PRODUCT_TYPE'), (49, 56, 'INCLUSIONS'), (58, 65, 'INCLUSIONS'), (71, 80, 'INCLUSIONS')]"
Find me commercial beverage dispensers with dual temperature zones and stainless steel construction,buy_product,"[(11, 19, 'FEATURE'), (20, 42, 'PRODUCT_TYPE'), (47, 74, 'FEATURE'), (79, 104, 'MATERIAL')]"
Show me high-end telescope field flatteners: for astrophotography,buy_product,"[(9, 17, 'QUALITY'), (18, 42, 'PRODUCT_TYPE'), (44, 70, 'FEATURE')]"
"I need a commercial-grade pressure washer with 4000+ PSI, hot water capability, and 50' hose",buy_product,"[(10, 29, 'PRODUCT_TYPE'), (35, 53, 'FEATURE'), (55, 76, 'FEATURE'), (82, 91, 'FEATURE')]"
I need a commercial-grade mirin starter with koji,buy_product,"[(10, 29, 'PRODUCT_TYPE'), (35, 52, 'FEATURE')]"
"Encuentre máquinas de paletas con 8 moldes y sistema de congelación rápida, 220V",buy_product,"[(10, 31, 'PRODUCT_TYPE'), (36, 51, 'SIZE'), (56, 84, 'FEATURE'), (86, 91, 'VOLTAGE')]"
Locate professional microphone booms with internal cable routing and shock mounts,buy_product,"[(7, 17, 'FEATURE'), (18, 33, 'PRODUCT_TYPE'), (38, 68, 'FEATURE'), (73, 91, 'FEATURE')]"
Locate professional video monitors with waveform,buy_product,"[(7, 17, 'FEATURE'), (18, 33, 'PRODUCT_TYPE'), (38, 55, 'FEATURE')]"
"Encuentre máquinas de corte láser con área de trabajo 1300x900mm y tubo láser 100W, para metal",buy_product,"[(10, 32, 'PRODUCT_TYPE'), (37, 67, 'SIZE'), (72, 92, 'FEATURE'), (98, 108, 'MATERIAL')]"
Search for commercial meat grinders with stainless steel construction and 1HP motor,buy_product,"[(11, 20, 'FEATURE'), (21, 35, 'PRODUCT_TYPE'), (40, 68, 'MATERIAL'), (73, 86, 'POWER')]"
Looking for vintage telegraph equipment - Morse keys or sounders,buy_product,"[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 72, 'SPECIFIC_ITEMS')]"
"I need a new pair of Nike running shoes, size 10",buy_product,"[(20, 24, 'BRAND'), (25, 37, 'PRODUCT_TYPE'), (39, 46, 'SIZE')]"
Looking for vintage optical equipment - stereoscopes or early cameras with lenses,buy_product,"[(15, 22, 'STYLE'), (23, 43, 'PRODUCT_TYPE'), (45, 76, 'SPECIFIC_ITEMS')]"
Locate carbon fiber racing bicycle frames with aerodynamic tubing and disc brake compatibility,buy_product,"[(7, 20, 'MATERIAL'), (21, 28, 'STYLE'), (29, 46, 'PRODUCT_TYPE'), (51, 73, 'FEATURE'), (78, 106, 'FEATURE')]"
Find me commercial food warmers with adjustable temperatures and steam trays,buy_product,"[(11, 19, 'FEATURE'), (20, 34, 'PRODUCT_TYPE'), (39, 66, 'FEATURE'), (71, 87, 'FEATURE')]"
I need a professional-grade carpet extractor with heated water and 100' hose,buy_product,"[(10, 29, 'PRODUCT_TYPE'), (35, 62, 'FEATURE'), (68, 78, 'FEATURE')]"
Busco un sistema de monitoreo de glucosa sin pinchazos con app y alarma de hipo/hiper,buy_product,"[(10, 51, 'PRODUCT_TYPE'), (52, 61, 'FEATURE'), (66, 90, 'FEATURE')]"
Locate professional tattoo machines with wireless operation and adjustable stroke lengths,buy_product,"[(7, 17, 'FEATURE'), (18, 35, 'PRODUCT_TYPE'), (40, 61, 'FEATURE'), (66, 91, 'FEATURE')]"
Find authentic autographed cricket bats - test players with match-used certification,buy_product,"[(11, 19, 'AUTHENTICITY'), (20, 38, 'PRODUCT_TYPE'), (40, 60, 'QUALIFICATION'), (66, 91, 'DOCUMENTATION')]"
Encuentre máquinas de algodón,buy_product,"[(10, 37, 'PRODUCT_TYPE')]"
Search for commercial blenders with tamper-resistant jars and 3HP motors for heavy duty,buy_product,"[(11, 20, 'FEATURE'), (21, 34, 'PRODUCT_TYPE'), (39, 65, 'FEATURE'), (70, 81, 'FEATURE'), (87, 99, 'USAGE')]"
"Trouvez des jouets éducatifs en bois certifié FSC pour enfants 3-5 ans, sans PVC ni peintures au plomb",buy_product,"[(13, 32, 'PRODUCT_TYPE'), (36, 41, 'MATERIAL'), (42, 57, 'CERTIFICATION'), (62, 76, 'TARGET_AGE'), (82, 111, 'NEGATIVE_CONSTRAINT')]"
"Quiero un purificador de aire con filtro de carbón activado y sensor PM2.5, para 30m²",buy_product,"[(10, 36, 'PRODUCT_TYPE'), (41, 71, 'FEATURE'), (76, 93, 'FEATURE'), (99, 109, 'SIZE')]"
Show me luxury chicken coops: predator-proof designs with automatic doors and nesting boxes,buy_product,"[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 56, 'FEATURE'), (62, 83, 'INCLUSIONS')]"
Je recherche un système d'alarme sans fil,buy_product,"[(15, 41, 'PRODUCT_TYPE')]"
Acquista casse da palco passive con tweeter a compressione e crossover bi-amplificato,buy_product,"[(8, 33, 'PRODUCT_TYPE'), (38, 66, 'FEATURE'), (71, 93, 'FEATURE')]"
"Show me luxury pet carriers - designer brands with ventilation, pockets, and removable pads",buy_product,"[(9, 15, 'QUALITY'), (16, 29, 'PRODUCT_TYPE'), (31, 48, 'FEATURE'), (50, 62, 'FEATURE'), (68, 84, 'FEATURE')]"
Locate professional audio interfaces with DSP effects and loopback functionality,buy_product,"[(7, 17, 'FEATURE'), (18, 34, 'PRODUCT_TYPE'), (39, 55, 'FEATURE'), (60, 85, 'FEATURE')]"
Ich brauche ein wasserdichtes Zelt für zwei Personen,buy_product,"[(18, 31, 'FEATURE'), (32, 36, 'PRODUCT_TYPE'), (41, 57, 'CAPACITY')]"
"Mostrami un drone da ripresa 4K con gimbal a 3 assi e sensore 1 pollice, autonomia >30min, escludendo DJI",buy_product,"[(10, 29, 'PRODUCT_TYPE'), (30, 33, 'FEATURE'), (38, 56, 'FEATURE'), (61, 79, 'FEATURE'), (81, 100, 'FEATURE'), (102, 118, 'NEGATIVE_CONSTRAINT')]"
Je veux un climatiseur,buy_product,"[(10, 29, 'PRODUCT_TYPE')]"
"Find designer handbags - Gucci, Prada, or Chanel - in excellent used condition with authenticity cards",buy_product,"[(5, 21, 'PRODUCT_TYPE'), (24, 29, 'BRAND'), (32, 37, 'BRAND'), (40, 45, 'BRAND'), (49, 66, 'CONDITION'), (72, 94, 'INCLUSIONS')]"
Ich brauche ein wasserdichtes Zelt für zwei Personen,buy_product,"[(18, 31, 'FEATURE'), (32, 36, 'PRODUCT_TYPE'), (41, 57, 'CAPACITY')]"
Looking for vintage sewing machines - Singer Featherweights or treadle models in working order,buy_product,"[(15, 22, 'STYLE'), (23, 40, 'PRODUCT_TYPE'), (42, 64, 'SPECIFIC_MODELS'), (70, 85, 'CONDITION')]"
"Obtenha cortadores de grama a gasolina com motor 190cc e sistema de corte duplo, 22 polegadas",buy_product,"[(7, 36, 'PRODUCT_TYPE'), (41, 56, 'POWER'), (61, 91, 'FEATURE'), (93, 111, 'SIZE')]"
Find me professional-grade scumbling tools: for faux finishes,buy_product,"[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Acquista forni a microonde combinati con grill e convezione, capacità 32L, classe energetica A+",buy_product,"[(8, 40, 'PRODUCT_TYPE'), (41, 56, 'FEATURE'), (61, 74, 'SIZE'), (76, 97, 'FEATURE')]"
Show me professional-grade lapidary equipment: rock saws with diamond blades,buy_product,"[(9, 27, 'PRODUCT_TYPE'), (29, 59, 'SPECIFIC_PRODUCT')]"
Find me professional-grade ebonizing tools: stains and applicators,buy_product,"[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
Encuentre hornos de convección industriales con programación de recetas y autolimpieza pirolítica,buy_product,"[(10, 44, 'PRODUCT_TYPE'), (49, 76, 'FEATURE'), (81, 107, 'FEATURE')]"
Busco un teléfono móvil Samsung con buena cámara,buy_product,"[(10, 24, 'PRODUCT_TYPE'), (25, 32, 'BRAND'), (37, 50, 'FEATURE')]"
"Zeig mir professionelle Luftentfeuchter mit Luftreinigung und automatischer Wasserabfuhr, 50L/Tag",buy_product,"[(10, 35, 'FEATURE'), (36, 50, 'PRODUCT_TYPE'), (55, 75, 'FEATURE'), (80, 107, 'FEATURE'), (109, 120, 'CAPACITY')]"
Locate professional audio interfaces with Thunderbolt connectivity and 192kHz/24-bit resolution,buy_product,"[(7, 17, 'FEATURE'), (18, 34, 'PRODUCT_TYPE'), (39, 64, 'FEATURE'), (69, 93, 'FEATURE')]"
Mostra kit per la creazione di profumi con alambicco in rame e oli essenziali,buy_product,"[(7, 39, 'PRODUCT_TYPE'), (44, 73, 'FEATURE'), (78, 99, 'FEATURE')]"
"I'm looking for a reliable used car with good gas mileage, something like a Honda Civic or a Toyota Corolla",buy_product,"[(20, 28, 'RELIABILITY'), (29, 37, 'CONDITION'), (38, 41, 'PRODUCT_TYPE'), (47, 64, 'FEATURE'), (81, 92, 'PRODUCT_TYPE'), (98, 112, 'PRODUCT_TYPE')]"
"Find me commercial dough mixers with spiral hooks and bowl lifts, 60-quart capacity",buy_product,"[(11, 19, 'FEATURE'), (20, 33, 'PRODUCT_TYPE'), (38, 54, 'FEATURE'), (59, 73, 'FEATURE'), (75, 96, 'CAPACITY')]"
Search for commercial griddle tops with rear grease management and thermostat control,buy_product,"[(11, 20, 'FEATURE'), (21, 35, 'PRODUCT_TYPE'), (40, 70, 'FEATURE'), (75, 97, 'FEATURE')]"
"Find me modular sectional sofas in performance fabric with reversible chaise and hidden storage, lead time <4 weeks",buy_product,"[(11, 32, 'STYLE'), (33, 38, 'PRODUCT_TYPE'), (42, 60, 'MATERIAL'), (65, 83, 'FEATURE'), (88, 104, 'FEATURE'), (106, 123, 'DELIVERY')]"
Source vintage tube guitar amplifiers from the 1960s with point-to-point wiring and original transformers,buy_product,"[(7, 20, 'STYLE'), (21, 25, 'TECHNOLOGY'), (26, 43, 'PRODUCT_TYPE'), (48, 63, 'ERA'), (68, 92, 'FEATURE'), (97, 123, 'FEATURE')]"
"Busco un microscopio estereoscópico con iluminación LED y cámara HDMI, aumento 10x-40x",buy_product,"[(10, 39, 'PRODUCT_TYPE'), (44, 63, 'FEATURE'), (68, 82, 'FEATURE'), (84, 99, 'MAGNIFICATION')]"
Find industrial safety signs with glow exits,buy_product,"[(5, 14, 'FEATURE'), (15, 29, 'PRODUCT_TYPE'), (34, 51, 'FEATURE')]"
"Ich suche eine professionelle Heißmangel mit Dampffunktion und 5 bar Druck, für Hotel",buy_product,"[(13, 40, 'FEATURE'), (41, 52, 'PRODUCT_TYPE'), (57, 78, 'FEATURE'), (83, 99, 'PRESSURE'), (101, 112, 'USAGE')]"
Find me industrial shelving units with boltless assembly and 5000lb capacity per bay,buy_product,"[(11, 20, 'FEATURE'), (21, 38, 'PRODUCT_TYPE'), (43, 64, 'FEATURE'), (69, 94, 'CAPACITY')]"
Compre um kit de jardinagem profissional com tesouras de poda e serrote de arborista,buy_product,"[(6, 41, 'PRODUCT_TYPE'), (46, 70, 'FEATURE'), (75, 101, 'FEATURE')]"
Encuentre máquinas de hacer hielo en cubos con almacenamiento y auto-limpieza,buy_product,"[(10, 39, 'PRODUCT_TYPE'), (40, 52, 'STYLE'), (57, 78, 'FEATURE'), (83, 101, 'FEATURE')]"
Find me a red dress for under $50,buy_product,"[(11, 14, 'COLOR'), (15, 20, 'PRODUCT_TYPE'), (25, 34, 'PRICE_RANGE')]"
Compre um kit de barbear em aço inox com pincel de pelo de javali e navalha,buy_product,"[(6, 37, 'PRODUCT_TYPE'), (38, 51, 'MATERIAL'), (56, 94, 'FEATURE'), (99, 110, 'PRODUCT_TYPE')]"
"Compre um aspirador de pó robô com mapeamento a laser e app de controle, para 100m²",buy_product,"[(6, 35, 'PRODUCT_TYPE'), (40, 67, 'FEATURE'), (72, 91, 'FEATURE'), (97, 107, 'SIZE')]"
"Quiero un purificador de aire con filtro de carbón activado y sensor de calidad, para 40m²",buy_product,"[(10, 36, 'PRODUCT_TYPE'), (41, 71, 'FEATURE'), (76, 99, 'FEATURE'), (105, 115, 'SIZE')]"
Show me luxury reptile enclosures: bioactive terrariums with automated lighting and misting,buy_product,"[(9, 15, 'QUALITY'), (16, 35, 'PRODUCT_TYPE'), (37, 52, 'TYPE'), (58, 89, 'FEATURE')]"
"I need a professional-grade pottery wheel with variable speed and 12 bat""",buy_product,"[(10, 29, 'PRODUCT_TYPE'), (35, 62, 'FEATURE'), (68, 78, 'FEATURE')]"
"Encuentre kits de fermentación para kombucha con recipiente de vidrio y SCOBY orgánico, capacidad 5L",buy_product,"[(10, 30, 'PRODUCT_TYPE'), (34, 42, 'ACTIVITY'), (47, 77, 'MATERIAL'), (82, 100, 'FEATURE'), (102, 117, 'CAPACITY')]"
I need waterproof fitness headphones with ear hooks and 12-hour battery,buy_product,"[(10, 20, 'FEATURE'), (21, 42, 'PRODUCT_TYPE'), (47, 62, 'FEATURE'), (67, 87, 'FEATURE')]"
Show me luxury beehives: Langstroth designs with observation windows and copper tops,buy_product,"[(9, 15, 'QUALITY'), (16, 27, 'PRODUCT_TYPE'), (29, 53, 'FEATURE'), (59, 82, 'INCLUSIONS'), (88, 99, 'MATERIAL')]"
Locate professional camera cranes with jib arms and counterweights,buy_product,"[(7, 17, 'FEATURE'), (18, 33, 'PRODUCT_TYPE'), (38, 52, 'FEATURE'), (57, 76, 'FEATURE')]"
"Show me luxury cashmere sweaters - Brunello Cucinelli or Loro Piana - in neutral colors, size large",buy_product,"[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 55, 'BRAND'), (59, 69, 'BRAND'), (73, 87, 'COLOR'), (89, 98, 'SIZE')]"
Looking for antique medical equipment - early 20th century surgical tools or apothecary items,buy_product,"[(15, 22, 'STYLE'), (23, 42, 'PRODUCT_TYPE'), (44, 80, 'SPECIFIC_ITEMS')]"
Looking for antique rope making equipment - hemp twisters or laying machines,buy_product,"[(15, 22, 'STYLE'), (23, 47, 'PRODUCT_TYPE'), (49, 77, 'SPECIFIC_ITEMS')]"
Find industrial safety glasses,buy_product,"[(5, 33, 'PRODUCT_TYPE')]"
"Show me professional light therapy lamps with 10,000 lux and UV-free technology",buy_product,"[(9, 20, 'FEATURE'), (21, 42, 'PRODUCT_TYPE'), (47, 62, 'INTENSITY'), (67, 86, 'FEATURE')]"
"Quiero un reloj de buceo automático con certificación ISO 6425 y reserva de marcha 80h, 300m",buy_product,"[(10, 36, 'PRODUCT_TYPE'), (37, 45, 'FEATURE'), (50, 73, 'CERTIFICATION'), (78, 104, 'FEATURE'), (106, 113, 'FEATURE')]"
"Show me convertible car seats with side-impact protection and anti-rebound bar, rear-facing to 50lbs",buy_product,"[(9, 22, 'FEATURE'), (23, 32, 'PRODUCT_TYPE'), (37, 66, 'FEATURE'), (71, 92, 'FEATURE'), (94, 120, 'FEATURE')]"
Show me professional studio monitor speakers (pair) with 8-inch woofers and ribbon tweeters,buy_product,"[(9, 37, 'PRODUCT_TYPE'), (43, 58, 'FEATURE'), (63, 81, 'FEATURE')]"
"Obtenha furadeiras de impacto profissionais com bateria 5.0Ah e maleta, 18V",buy_product,"[(7, 42, 'PRODUCT_TYPE'), (47, 67, 'FEATURE'), (72, 84, 'FEATURE'), (86, 91, 'VOLTAGE')]"
"Find me professional-grade power washers: 3000+ PSI, gas-powered, with surface cleaners",buy_product,"[(11, 30, 'PRODUCT_TYPE'), (32, 52, 'SPECIFICATIONS'), (54, 67, 'FEATURE'), (73, 92, 'INCLUSIONS')]"
Je recherche un système de climatisation réversible avec technologie inverter et classe A++,buy_product,"[(15, 53, 'PRODUCT_TYPE'), (58, 79, 'TECHNOLOGY'), (84, 97, 'FEATURE')]"
