query,intent,entities
"Show me high-end telescope finders: RACI with illuminated reticles","buy_product","[(9, 17, 'QUALITY'), (18, 36, 'PRODUCT_TYPE'), (38, 55, 'FEATURE'), (61, 84, 'FEATURE')]"
"Find me professional-grade flooring tools: nailers with angled heads","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique locksmith tools - skeleton keys or pick sets","buy_product","[(15, 22, 'STYLE'), (23, 42, 'PRODUCT_TYPE'), (44, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury guinea fowl houses: raised designs with predator protection","buy_product","[(9, 15, 'QUALITY'), (16, 34, 'PRODUCT_TYPE'), (36, 56, 'FEATURE'), (62, 87, 'INCLUSIONS')]"
"Find authentic autographed badminton rackets - world champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 42, 'PRODUCT_TYPE'), (44, 68, 'QUALIFICATION'), (74, 78, 'CERTIFICATION')]"
"I need a commercial-grade mead making kit with fermenters and hydrometers","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 89, 'INCLUSIONS')]"
"Search for rare phonograph tools - needle tins or horn replacements","buy_product","[(11, 15, 'RARITY'), (16, 36, 'PRODUCT_TYPE'), (38, 68, 'SPECIFIC_ITEMS')]"
"Show me professional-grade mosaic tools: wheeled nippers with tungsten","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home coopering supplies: raising irons and hollowing knives","buy_product","[(11, 19, 'QUALITY'), (20, 45, 'PRODUCT_TYPE'), (47, 76, 'INCLUSIONS')]"
"Looking for vintage switchboard equipment - plug boards or indicator lights","buy_product","[(15, 22, 'STYLE'), (23, 47, 'PRODUCT_TYPE'), (49, 77, 'SPECIFIC_ITEMS')]"
"Show me luxury peafowl enclosures: walk-in designs with high perches","buy_product","[(9, 15, 'QUALITY'), (16, 36, 'PRODUCT_TYPE'), (38, 56, 'FEATURE'), (62, 83, 'INCLUSIONS')]"
"Find authentic autographed table tennis paddles - Olympic champions with authentication","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 44, 'PRODUCT_TYPE'), (46, 72, 'QUALIFICATION'), (78, 91, 'DOCUMENTATION')]"
"I need a professional-grade candle making kit with wax melters and wick holders","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 89, 'INCLUSIONS')]"
"Search for rare stenography machines - early models with manuals","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 70, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope mounts: equatorial with goto systems","buy_product","[(9, 17, 'QUALITY'), (18, 36, 'PRODUCT_TYPE'), (38, 58, 'FEATURE'), (64, 78, 'FEATURE')]"
"Find me professional-grade insulation tools: blowers with hoses","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique weaving equipment - loom shuttles or warping boards","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury swan ponds: preformed liners with filtration","buy_product","[(9, 15, 'QUALITY'), (16, 28, 'PRODUCT_TYPE'), (30, 52, 'FEATURE'), (58, 75, 'INCLUSIONS')]"
"Find authentic autographed squash rackets - world champions with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 38, 'PRODUCT_TYPE'), (40, 66, 'QUALIFICATION'), (72, 84, 'DOCUMENTATION')]"
"I need a commercial-grade hydroponic system with grow lights and timers","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 86, 'INCLUSIONS')]"
"Search for rare dictation machines - early wire or wax cylinder models","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me professional-grade basketry tools: splitters and gauges","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home farrier supplies: hoof knives and rasps","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for vintage adding machines - early comptometers or key-driven","buy_product","[(15, 22, 'STYLE'), (23, 41, 'PRODUCT_TYPE'), (43, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury goose shelters: predator-proof with water access","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 56, 'FEATURE'), (62, 77, 'INCLUSIONS')]"
"Find authentic autographed handball gloves - world champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 68, 'QUALIFICATION'), (74, 78, 'CERTIFICATION')]"
"I need a professional-grade incense making kit with resins and molds","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 85, 'INCLUSIONS')]"
"Search for rare calculating machines - early arithmometers or slide rules","buy_product","[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope cases: waterproof with foam inserts","buy_product","[(9, 17, 'QUALITY'), (18, 36, 'PRODUCT_TYPE'), (38, 49, 'FEATURE'), (55, 71, 'INCLUSIONS')]"
"Find me professional-grade dry cleaning equipment: spotting boards with steam","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 64, 'SPECIFIC_PRODUCT')]"
"Looking for antique spinning equipment - flax wheels or distaffs","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury emu runs: fenced areas with shelters","buy_product","[(9, 15, 'QUALITY'), (16, 27, 'PRODUCT_TYPE'), (29, 48, 'FEATURE'), (54, 69, 'INCLUSIONS')]"
"Find authentic autographed water polo caps - Olympic teams with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 38, 'PRODUCT_TYPE'), (40, 64, 'QUALIFICATION'), (70, 81, 'DOCUMENTATION')]"
"I need a commercial-grade tofu press with stainless steel plates","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 91, 'MATERIAL')]"
"Search for rare mimeograph machines - early duplicators with supplies","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me professional-grade felting tools: barbed needles with handles","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home coopering tools: heading knives and crozes","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for vintage addressograph equipment - plates or machines","buy_product","[(15, 22, 'STYLE'), (23, 47, 'PRODUCT_TYPE'), (49, 75, 'SPECIFIC_ITEMS')]"
"Show me luxury ostrich enclosures: tall fencing with sand areas","buy_product","[(9, 15, 'QUALITY'), (16, 34, 'PRODUCT_TYPE'), (36, 52, 'FEATURE'), (58, 73, 'INCLUSIONS')]"
"Find authentic autographed archery equipment - Olympic medalists with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 44, 'PRODUCT_TYPE'), (46, 72, 'QUALIFICATION'), (78, 82, 'CERTIFICATION')]"
"I need a professional-grade perfume making kit with essential oils and alcohol","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 91, 'INCLUSIONS')]"
"Search for rare comptometers - early calculating machines with manuals","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope dew shields: flexible with velcro","buy_product","[(9, 17, 'QUALITY'), (18, 38, 'PRODUCT_TYPE'), (40, 52, 'FEATURE'), (58, 67, 'FEATURE')]"
"Find me professional-grade upholstery tools: webbing stretchers and tack hammers","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 64, 'SPECIFIC_PRODUCT')]"
"Looking for antique rope making equipment - hemp twisters or laying machines","buy_product","[(15, 22, 'STYLE'), (23, 47, 'PRODUCT_TYPE'), (49, 77, 'SPECIFIC_ITEMS')]"
"Show me luxury rhea pens: spacious with dust bathing areas","buy_product","[(9, 15, 'QUALITY'), (16, 27, 'PRODUCT_TYPE'), (29, 50, 'FEATURE'), (56, 79, 'INCLUSIONS')]"
"Find authentic autographed shooting targets - Olympic champions with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 42, 'PRODUCT_TYPE'), (44, 70, 'QUALIFICATION'), (76, 88, 'DOCUMENTATION')]"
"I need a commercial-grade tempeh starter with cultures and instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 88, 'INCLUSIONS')]"
"Search for rare jacquard loom equipment - punch cards or mechanisms","buy_product","[(11, 15, 'RARITY'), (16, 42, 'PRODUCT_TYPE'), (44, 76, 'SPECIFIC_ITEMS')]"
"Show me professional-grade gilding tools: burnishers with agate tips","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home scrimshaw supplies: ivory substitutes and gravers","buy_product","[(11, 19, 'QUALITY'), (20, 45, 'PRODUCT_TYPE'), (47, 76, 'INCLUSIONS')]"
"Looking for vintage check writing machines - protectographs or similar","buy_product","[(15, 22, 'STYLE'), (23, 48, 'PRODUCT_TYPE'), (50, 78, 'SPECIFIC_ITEMS')]"
"Show me luxury cassowary enclosures: tall with tropical plants","buy_product","[(9, 15, 'QUALITY'), (16, 34, 'PRODUCT_TYPE'), (36, 48, 'FEATURE'), (54, 74, 'INCLUSIONS')]"
"Find authentic autographed biathlon equipment - world champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 44, 'PRODUCT_TYPE'), (46, 72, 'QUALIFICATION'), (78, 82, 'CERTIFICATION')]"
"I need a professional-grade essential oil distiller with glass components","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE'), (73, 91, 'MATERIAL')]"
"Search for rare linotype matrices - early font sets or molds","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope power supplies: rechargeable with regulators","buy_product","[(9, 17, 'QUALITY'), (18, 40, 'PRODUCT_TYPE'), (42, 56, 'FEATURE'), (62, 77, 'FEATURE')]"
"Find me professional-grade venetian plaster tools: trowels with stainless blades","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 64, 'SPECIFIC_PRODUCT')]"
"Looking for antique button making equipment - molds or cutters","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury kiwi habitats: nocturnal setups with soft substrate","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 50, 'FEATURE'), (56, 77, 'INCLUSIONS')]"
"Find authentic autographed fencing masks - Olympic medalists with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 38, 'PRODUCT_TYPE'), (40, 66, 'QUALIFICATION'), (72, 84, 'DOCUMENTATION')]"
"I need a commercial-grade miso fermenter with temperature control","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE')]"
"Search for rare stereopticon slides - early photographic sets","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me professional-grade marquetry tools: fret saws with blades","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home intarsia supplies: wood blanks and patterns","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for vintage comptometer manuals - training guides or parts lists","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury penguin habitats: chilled with pool areas","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 44, 'FEATURE'), (50, 65, 'INCLUSIONS')]"
"Find authentic autographed weightlifting belts - Olympic champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 42, 'PRODUCT_TYPE'), (44, 70, 'QUALIFICATION'), (76, 80, 'CERTIFICATION')]"
"I need a professional-grade kefir grains with instructions and recipes","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 50, 'FEATURE'), (56, 75, 'INCLUSIONS')]"
"Search for rare magic lantern slides - hand-painted or photographic","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope counterweights: adjustable with quick-release","buy_product","[(9, 17, 'QUALITY'), (18, 42, 'PRODUCT_TYPE'), (44, 58, 'FEATURE'), (64, 81, 'FEATURE')]"
"Find me professional-grade ebonizing tools: stains and applicators","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique music box mechanisms - cylinder or disc types","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury toucan aviaries: tropical designs with fruit feeders","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 54, 'FEATURE'), (60, 81, 'INCLUSIONS')]"
"Find authentic autographed wrestling singlets - Olympic medalists with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 44, 'PRODUCT_TYPE'), (46, 72, 'QUALIFICATION'), (78, 90, 'DOCUMENTATION')]"
"I need a commercial-grade natto starter with cultures and instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 58, 'FEATURE'), (64, 79, 'INCLUSIONS')]"
"Search for rare zoetrope strips - early animation sequences","buy_product","[(11, 15, 'RARITY'), (16, 36, 'PRODUCT_TYPE'), (38, 68, 'SPECIFIC_ITEMS')]"
"Show me professional-grade patina solutions: for bronze or copper","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home pyrography tools: variable temperature with tips","buy_product","[(11, 19, 'QUALITY'), (20, 45, 'PRODUCT_TYPE'), (47, 76, 'INCLUSIONS')]"
"Looking for vintage player piano rolls - popular songs or classical","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury hornbill enclosures: spacious with nesting logs","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 52, 'FEATURE'), (58, 77, 'INCLUSIONS')]"
"Find authentic autographed judo gis - world champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 36, 'PRODUCT_TYPE'), (38, 62, 'QUALIFICATION'), (68, 72, 'CERTIFICATION')]"
"I need a professional-grade sourdough starter with feeding instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 58, 'FEATURE'), (64, 84, 'INCLUSIONS')]"
"Search for rare praxinoscope strips - early animation sequences","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope cables: USB for camera control","buy_product","[(9, 17, 'QUALITY'), (18, 38, 'PRODUCT_TYPE'), (40, 60, 'FEATURE')]"
"Find me professional-grade graining tools: combs and brushes","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique music box discs - interchangeable song sets","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury parrot aviaries: flight cages with toys","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 50, 'FEATURE'), (56, 69, 'INCLUSIONS')]"
"Find authentic autographed taekwondo doboks - Olympic champions with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 44, 'PRODUCT_TYPE'), (46, 72, 'QUALIFICATION'), (78, 90, 'DOCUMENTATION')]"
"I need a commercial-grade koji starter with instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 52, 'FEATURE'), (58, 72, 'INCLUSIONS')]"
"Search for rare mutoscope cards - early flipbook animations","buy_product","[(11, 15, 'RARITY'), (16, 36, 'PRODUCT_TYPE'), (38, 68, 'SPECIFIC_ITEMS')]"
"Show me professional-grade verre églomisé tools: gilding supplies","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home tambour tools: for furniture decoration","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for vintage nickelodeon reels - early film segments","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury cockatoo cages: large with playtops","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 44, 'FEATURE'), (50, 64, 'INCLUSIONS')]"
"Find authentic autographed karate gis - world champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 36, 'PRODUCT_TYPE'), (38, 62, 'QUALIFICATION'), (68, 72, 'CERTIFICATION')]"
"I need a professional-grade tempeh incubator with temperature control","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE')]"
"Search for rare phenakistoscope discs - early animation devices","buy_product","[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope focus motors: automated with controllers","buy_product","[(9, 17, 'QUALITY'), (18, 40, 'PRODUCT_TYPE'), (42, 62, 'FEATURE'), (68, 82, 'FEATURE')]"
"Find me professional-grade scumbling tools: for faux finishes","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique stereoview cards - travel or historic scenes","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury macaw perches: natural wood with toys","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 50, 'FEATURE'), (56, 67, 'INCLUSIONS')]"
"Find authentic autographed kendo bogu - world champions with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 36, 'PRODUCT_TYPE'), (38, 62, 'QUALIFICATION'), (68, 80, 'DOCUMENTATION')]"
"I need a commercial-grade amazake starter with cultures","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 55, 'FEATURE')]"
"Search for rare thaumatrope discs - early animation toys","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me professional-grade frottage tools: for texture rubbing","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home découpage supplies: varnishes and brushes","buy_product","[(11, 19, 'QUALITY'), (20, 45, 'PRODUCT_TYPE'), (47, 76, 'INCLUSIONS')]"
"Looking for vintage flipbook animations - early cartoon sequences","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury conure playstands: with multiple perches","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 54, 'FEATURE'), (60, 80, 'INCLUSIONS')]"
"Find authentic autographed sumo mawashi - tournament champions with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 36, 'PRODUCT_TYPE'), (38, 68, 'QUALIFICATION'), (74, 78, 'CERTIFICATION')]"
"I need a professional-grade shio koji starter with instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 58, 'FEATURE'), (64, 78, 'INCLUSIONS')]"
"Search for rare flipbook animations - early cinematic sequences","buy_product","[(11, 15, 'RARITY'), (16, 36, 'PRODUCT_TYPE'), (38, 68, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope field flatteners: for astrophotography","buy_product","[(9, 17, 'QUALITY'), (18, 42, 'PRODUCT_TYPE'), (44, 70, 'FEATURE')]"
"Find me professional-grade sgraffito tools: for ceramic decoration","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique peep show reels - early motion pictures","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury finch flights: communal with nesting areas","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 50, 'FEATURE'), (56, 75, 'INCLUSIONS')]"
"Find authentic autographed aikido hakama - high-ranking practitioners with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 72, 'QUALIFICATION'), (78, 90, 'DOCUMENTATION')]"
"I need a commercial-grade shoyu koji starter with instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 62, 'FEATURE'), (68, 82, 'INCLUSIONS')]"
"Search for rare chromatrope slides - early magic lantern effects","buy_product","[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
"Show me professional-grade marbling tools: for paper or fabric","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home batik supplies: wax and tjanting tools","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for vintage panorama viewers - early 3D devices","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury canary cages: ornate with seed guards","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 46, 'FEATURE'), (52, 67, 'INCLUSIONS')]"
"Find authentic autographed capoeira cords - mestres with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 68, 'QUALIFICATION'), (74, 86, 'DOCUMENTATION')]"
"I need a professional-grade amazake maker with temperature control","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE')]"
"Search for rare dissolving view slides - early magic lantern transitions","buy_product","[(11, 15, 'RARITY'), (16, 42, 'PRODUCT_TYPE'), (44, 76, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope focal reducers: for wider fields","buy_product","[(9, 17, 'QUALITY'), (18, 42, 'PRODUCT_TYPE'), (44, 68, 'FEATURE')]"
"Find me professional-grade pouncing tools: for pattern transfer","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique cosmorama viewers - early 3D devices","buy_product","[(15, 22, 'STYLE'), (23, 46, 'PRODUCT_TYPE'), (48, 76, 'SPECIFIC_ITEMS')]"
"Show me luxury budgie flights: long with multiple perches","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 46, 'FEATURE'), (52, 74, 'INCLUSIONS')]"
"Find authentic autographed kung fu uniforms - masters with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 68, 'QUALIFICATION'), (74, 78, 'CERTIFICATION')]"
"I need a commercial-grade mirin starter with koji","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 52, 'FEATURE')]"
"Search for rare diorama slides - early magic lantern scenes","buy_product","[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE'), (40, 72, 'SPECIFIC_ITEMS')]"
"Show me professional-grade resist tools: for dye applications","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home shibori supplies: indigo and clamps","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for vintage megalethoscope cards - early photographic devices","buy_product","[(15, 22, 'STYLE'), (23, 50, 'PRODUCT_TYPE'), (52, 80, 'SPECIFIC_ITEMS')]"
"Show me luxury lovebird nests: enclosed with entry holes","buy_product","[(9, 15, 'QUALITY'), (16, 30, 'PRODUCT_TYPE'), (32, 48, 'FEATURE'), (54, 71, 'INCLUSIONS')]"
"Find authentic autographed wushu uniforms - champions with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 68, 'QUALIFICATION'), (74, 86, 'DOCUMENTATION')]"
"I need a professional-grade sake kasu starter with instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 58, 'FEATURE'), (64, 78, 'INCLUSIONS')]"
"Search for rare sciopticon slides - early magic lantern images","buy_product","[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
"Show me high-end telescope off-axis guiders: for precise tracking","buy_product","[(9, 17, 'QUALITY'), (18, 44, 'PRODUCT_TYPE'), (46, 72, 'FEATURE')]"
"Find me professional-grade stippling tools: for textured finishes","buy_product","[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
"Looking for antique polyorama panoptique slides - early 3D effects","buy_product","[(15, 22, 'STYLE'), (23, 54, 'PRODUCT_TYPE'), (56, 84, 'SPECIFIC_ITEMS')]"
"Show me luxury cockatiel cages: wide with playgyms","buy_product","[(9, 15, 'QUALITY'), (16, 32, 'PRODUCT_TYPE'), (34, 48, 'FEATURE'), (54, 69, 'INCLUSIONS')]"
"Find authentic autographed silat uniforms - masters with COAs","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 68, 'QUALIFICATION'), (74, 78, 'CERTIFICATION')]"
"I need a commercial-grade shochu koji starter with instructions","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 62, 'FEATURE'), (68, 82, 'INCLUSIONS')]"
"Search for rare chromatrope slides - early magic lantern effects","buy_product","[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
"Show me professional-grade combing tools: for paint effects","buy_product","[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
"Find me high-end home ikat supplies: warp tying frames","buy_product","[(11, 19, 'QUALITY'), (20, 43, 'PRODUCT_TYPE'), (45, 74, 'INCLUSIONS')]"
"Looking for antique myriorama cards - endless landscape combinations","buy_product","[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE'), (46, 74, 'SPECIFIC_ITEMS')]"
"Show me luxury parrotlet playstands: with climbing ropes","buy_product","[(9, 15, 'QUALITY'), (16, 34, 'PRODUCT_TYPE'), (36, 54, 'FEATURE'), (60, 77, 'INCLUSIONS')]"
"Find authentic autographed kali sticks - masters with verification","buy_product","[(11, 19, 'AUTHENTICITY'), (20, 36, 'PRODUCT_TYPE'), (38, 62, 'QUALIFICATION'), (68, 80, 'DOCUMENTATION')]"
"I need a professional-grade amazake maker with temperature control","buy_product","[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE')]"
"Search for rare dissolving view slides - early magic lantern transitions","buy_product","[(11, 15, 'RARITY'), (16, 42, 'PRODUCT_TYPE'), (44, 76, 'SPECIFIC_ITEMS')]"
