query,intent,entities
We need a pre-owned jeans recommendations?,search_product,"[(10, 19, 'CONDITION'), (20, 25, 'PRODUCT_TYPE')]"
Can you find robot vacuums with mop function self emptying LIDAR navigation,search_product,"[(13, 26, 'PRODUCT_TYPE'), (32, 44, 'FEATURE'), (45, 58, 'FEATURE'), (59, 75, 'FEATURE')]"
Does anyone have a good condition drone,search_product,"[(19, 33, 'CONDITION'), (34, 39, 'PRODUCT_TYPE')]"
I need a ethernet earbuds in good condition,search_product,"[(9, 17, 'CONNECTIVITY'), (18, 25, 'PRODUCT_TYPE')]"
My wife wants a shockproof t-shirt please,search_product,"[(16, 26, 'FEATURE'), (27, 34, 'PRODUCT_TYPE')]"
My wife wants a refurbished sunglasses please,search_product,"[(16, 27, 'CONDITION'), (28, 38, 'PRODUCT_TYPE')]"
I'm searching for a workout yoga mat recommendations?,search_product,"[(20, 27, 'USAGE'), (28, 36, 'PRODUCT_TYPE')]"
Can you find me a like new headset for sale,search_product,"[(18, 26, 'CONDITION'), (27, 34, 'PRODUCT_TYPE')]"
Please show me a polyester pillow,search_product,"[(17, 26, 'MATERIAL'), (27, 33, 'PRODUCT_TYPE')]"
wifi t-shirt anyone?,search_product,"[(0, 4, 'CONNECTIVITY'), (5, 12, 'PRODUCT_TYPE')]"
I want a wool smartwatch please,search_product,"[(9, 13, 'MATERIAL'), (14, 24, 'PRODUCT_TYPE')]"
Help me find midnight blue yoga mat any suggestions?,search_product,"[(13, 26, 'COLOR'), (27, 35, 'PRODUCT_TYPE')]"
My wife wants a olive mattress any suggestions?,search_product,"[(16, 21, 'COLOR'), (22, 30, 'PRODUCT_TYPE')]"
I need a nylon boots,search_product,"[(9, 14, 'MATERIAL'), (15, 20, 'PRODUCT_TYPE')]"
My husband is looking for a for parts jeans anyone?,search_product,"[(28, 37, 'CONDITION'), (38, 43, 'PRODUCT_TYPE')]"
Show me entry-level DSLR cameras with kit lens for beginners not Nikon,search_product,"[(8, 19, 'TIER'), (20, 32, 'PRODUCT_TYPE'), (38, 46, 'INCLUSIONS'), (51, 61, 'USAGE'), (62, 71, 'BRAND_EXCLUSION')]"
I need a glass fitness tracker in teal,search_product,"[(34, 38, 'COLOR'), (9, 14, 'MATERIAL'), (15, 30, 'PRODUCT_TYPE')]"
I've been looking for a used desk chair please,search_product,"[(24, 28, 'CONDITION'), (29, 39, 'PRODUCT_TYPE')]"
I've been looking for a backpack less than $80 recommendations?,search_product,"[(24, 32, 'PRODUCT_TYPE'), (33, 46, 'PRICE_RANGE')]"
Can you find me a certified refurbished phone case please,search_product,"[(18, 39, 'CONDITION'), (40, 50, 'PRODUCT_TYPE')]"
I'm searching for smart sprinkler controllers 16 zone WiFi for large properties,search_product,"[(21, 50, 'PRODUCT_TYPE'), (51, 58, 'CAPACITY'), (59, 63, 'CONNECTIVITY'), (68, 84, 'COVERAGE')]"
I'm searching for a excellent condition hard drive recommendations?,search_product,"[(20, 39, 'CONDITION'), (40, 50, 'PRODUCT_TYPE')]"
I need a gaming laptop XL for sale,search_product,"[(9, 22, 'PRODUCT_TYPE'), (23, 25, 'SIZE')]"
Looking for Nike Windrunner running jackets for men with reflective details,search_product,"[(12, 16, 'BRAND'), (17, 27, 'MODEL'), (28, 43, 'PRODUCT_TYPE'), (48, 51, 'GENDER'), (57, 75, 'FEATURE')]"
Do you carry LG C3 55 inch OLED TVs with 4K resolution and smart webOS,search_product,"[(13, 15, 'BRAND'), (16, 18, 'MODEL'), (19, 26, 'SIZE'), (27, 35, 'PRODUCT_TYPE'), (41, 43, 'RESOLUTION'), (59, 64, 'OS')]"
I have been looking for a good condition bicycle any suggestions?,search_product,"[(26, 40, 'CONDITION'), (41, 48, 'PRODUCT_TYPE')]"
Searching for beige laptop recommendations?,search_product,"[(14, 19, 'COLOR'), (20, 26, 'PRODUCT_TYPE')]"
Please show me a kids desk lamp please,search_product,"[(17, 21, 'USAGE'), (22, 31, 'PRODUCT_TYPE')]"
Do you have a wired dress if possible,search_product,"[(14, 19, 'CONNECTIVITY'), (20, 25, 'PRODUCT_TYPE')]"
My daughter wants a foldable boots recommendations?,search_product,"[(20, 28, 'FEATURE'), (29, 34, 'PRODUCT_TYPE')]"
We want to find a coffee maker between $100 and $300 please,search_product,"[(18, 30, 'PRODUCT_TYPE'), (31, 52, 'PRICE_RANGE')]"
I have been searching for a fitness tracker silicone brown color,search_product,"[(53, 58, 'COLOR'), (44, 52, 'MATERIAL'), (28, 43, 'PRODUCT_TYPE')]"
titanium blanket any suggestions?,search_product,"[(0, 8, 'MATERIAL'), (9, 16, 'PRODUCT_TYPE')]"
I want a USB-C treadmill,search_product,"[(9, 14, 'CONNECTIVITY'), (15, 24, 'PRODUCT_TYPE')]"
I want a label maker Bluetooth with multiple tape sizes handheld,search_product,"[(9, 20, 'PRODUCT_TYPE'), (21, 30, 'CONNECTIVITY'), (36, 55, 'FEATURE'), (56, 64, 'PRODUCT_TYPE')]"
Does anyone sell a fast charging t-shirt if possible,search_product,"[(19, 32, 'FEATURE'), (33, 40, 'PRODUCT_TYPE')]"
I want a ethernet blender in good condition,search_product,"[(9, 17, 'CONNECTIVITY'), (18, 25, 'PRODUCT_TYPE')]"
My daughter wants a certified refurbished t-shirt for sale,search_product,"[(20, 41, 'CONDITION'), (42, 49, 'PRODUCT_TYPE')]"
I'm looking for foldable soundbar if possible,search_product,"[(16, 24, 'FEATURE'), (25, 33, 'PRODUCT_TYPE')]"
Show me professional grade air compressors 60 gallon for automotive shops,search_product,"[(8, 26, 'TIER'), (27, 43, 'PRODUCT_TYPE'), (44, 53, 'CAPACITY'), (58, 74, 'USAGE')]"
Help me find advanced mouse recommendations?,search_product,"[(13, 21, 'USAGE'), (22, 27, 'PRODUCT_TYPE')]"
Please find me a fleece phone case please,search_product,"[(17, 23, 'MATERIAL'), (24, 34, 'PRODUCT_TYPE')]"
My daughter wants a certified refurbished air fryer for sale,search_product,"[(20, 41, 'CONDITION'), (42, 51, 'PRODUCT_TYPE')]"
I'm looking for monitor arms dual gas spring with USB hub,search_product,"[(17, 29, 'PRODUCT_TYPE'), (30, 34, 'PRODUCT_TYPE'), (35, 45, 'PRODUCT_TYPE'), (51, 58, 'FEATURE')]"
Could you help me find a like new notebook for sale,search_product,"[(25, 33, 'CONDITION'), (34, 42, 'PRODUCT_TYPE')]"
I want to buy an Insta360 Ace Pro action camera with 8K video and AI editing features,search_product,"[(22, 30, 'BRAND'), (31, 38, 'MODEL'), (39, 52, 'PRODUCT_TYPE'), (58, 60, 'RESOLUTION'), (71, 81, 'FEATURE')]"
Looking for bathroom exhaust fans with LED light and humidity sensor,search_product,"[(12, 33, 'PRODUCT_TYPE'), (39, 48, 'FEATURE'), (53, 68, 'FEATURE')]"
I need to find a dash camera hardwired dual channel with GPS tracking,search_product,"[(17, 28, 'PRODUCT_TYPE'), (29, 38, 'PRODUCT_TYPE'), (39, 51, 'PRODUCT_TYPE'), (57, 69, 'FEATURE')]"
Do you have any premium leather work boots waterproof steel toe size 10,search_product,"[(16, 23, 'TIER'), (24, 42, 'PRODUCT_TYPE'), (43, 53, 'FEATURE'), (54, 64, 'FEATURE'), (65, 72, 'SIZE')]"
Help me find wireless running shoes in good condition,search_product,"[(13, 21, 'CONNECTIVITY'), (22, 35, 'PRODUCT_TYPE')]"
I'm looking for t-shirt under $500 please,search_product,"[(16, 23, 'PRODUCT_TYPE'), (24, 34, 'PRICE_RANGE')]"
I want a certified refurbished sunglasses in good condition,search_product,"[(9, 30, 'CONDITION'), (31, 41, 'PRODUCT_TYPE')]"
Does anyone sell a green t-shirt please,search_product,"[(19, 24, 'COLOR'), (25, 32, 'PRODUCT_TYPE')]"
I'm looking for a nylon vacuum cleaner if possible,search_product,"[(18, 23, 'MATERIAL'), (24, 38, 'PRODUCT_TYPE')]"
NFC blanket please,search_product,"[(0, 3, 'CONNECTIVITY'), (4, 11, 'PRODUCT_TYPE')]"
Please find me an Anker Solix F2000 power station with solar panel compatibility,search_product,"[(19, 24, 'BRAND'), (25, 36, 'MODEL'), (37, 50, 'PRODUCT_TYPE'), (56, 68, 'INCLUSIONS')]"
Looking for Meta Quest 3 VR headsets with 128GB storage in standalone mode,search_product,"[(12, 16, 'BRAND'), (17, 24, 'MODEL'), (25, 36, 'PRODUCT_TYPE'), (42, 47, 'STORAGE'), (59, 69, 'FEATURE')]"
Can you find me a blue treadmill in good condition,search_product,"[(18, 22, 'COLOR'), (23, 32, 'PRODUCT_TYPE')]"
Anyone selling a pre-owned smartphone recommendations?,search_product,"[(17, 26, 'CONDITION'), (27, 37, 'PRODUCT_TYPE')]"
Can I see some Le Creuset Dutch ovens in 7.25 quart size flame orange,search_product,"[(17, 27, 'BRAND'), (28, 39, 'PRODUCT_TYPE'), (43, 54, 'SIZE'), (60, 72, 'COLOR')]"
Help me find microphone L,search_product,"[(13, 23, 'PRODUCT_TYPE'), (2, 3, 'SIZE')]"
I'm looking for a suede monitor please,search_product,"[(18, 23, 'MATERIAL'), (24, 31, 'PRODUCT_TYPE')]"
Please find me a Nikon Z6 III under $75,search_product,"[(17, 22, 'BRAND'), (23, 29, 'MODEL'), (30, 39, 'PRICE_RANGE')]"
Can I see fishing waders breathable stockingfoot in king size tall,search_product,"[(10, 24, 'PRODUCT_TYPE'), (25, 35, 'MATERIAL'), (36, 48, 'PRODUCT_TYPE'), (52, 66, 'SIZE')]"
Does anyone have a brand new red gaming headset,search_product,"[(29, 32, 'COLOR'), (33, 47, 'PRODUCT_TYPE'), (19, 28, 'CONDITION')]"
Does anyone sell vintage turntables with built in preamp USB output,search_product,"[(17, 24, 'CONDITION'), (25, 35, 'PRODUCT_TYPE'), (41, 56, 'FEATURE'), (57, 67, 'FEATURE')]"
titanium mattress please,search_product,"[(0, 8, 'MATERIAL'), (9, 17, 'PRODUCT_TYPE')]"
I'm looking for open box HP hoodie,search_product,"[(16, 24, 'CONDITION'), (25, 27, 'BRAND'), (28, 34, 'PRODUCT_TYPE')]"
Searching for coffee maker large for sale,search_product,"[(14, 26, 'PRODUCT_TYPE'), (27, 32, 'SIZE')]"
Please find me a mattress large recommendations?,search_product,"[(17, 25, 'PRODUCT_TYPE'), (26, 31, 'SIZE')]"
We want to find a drone size 10 in good condition,search_product,"[(18, 23, 'PRODUCT_TYPE'), (24, 31, 'SIZE')]"
My daughter wants a Logitech leggings for sale,search_product,"[(20, 28, 'BRAND'), (29, 37, 'PRODUCT_TYPE')]"
Do you guys have any electric fireplaces wall mount with realistic flames,search_product,"[(21, 40, 'PRODUCT_TYPE'), (41, 51, 'PRODUCT_TYPE'), (57, 73, 'FEATURE')]"
I want a screen door retractable for sliding glass doors in white,search_product,"[(9, 20, 'PRODUCT_TYPE'), (21, 32, 'PRODUCT_TYPE'), (37, 56, 'COMPATIBILITY'), (60, 65, 'COLOR')]"
Do you have any vintage typewriter ribbon supplies for restoration,search_product,"[(16, 47, 'PRODUCT_TYPE'), (52, 63, 'USAGE')]"
We are searching for a recording vacuum cleaner,search_product,"[(23, 32, 'USAGE'), (33, 47, 'PRODUCT_TYPE')]"
My daughter wants rollerblades womens size 7 inline skates with light up wheels,search_product,"[(22, 33, 'PRODUCT_TYPE'), (34, 40, 'GENDER'), (41, 47, 'SIZE'), (48, 61, 'PRODUCT_TYPE'), (67, 81, 'FEATURE')]"
Looking for door casing kits complete colonial style in white 3 pack,search_product,"[(12, 28, 'PRODUCT_TYPE'), (29, 37, 'PRODUCT_TYPE'), (38, 52, 'STYLE'), (56, 61, 'COLOR'), (62, 68, 'QUANTITY')]"
Can you find me a boots 32 inch recommendations?,search_product,"[(18, 23, 'PRODUCT_TYPE'), (24, 31, 'SIZE')]"
Does anyone sell a brand new dumbbells recommendations?,search_product,"[(19, 28, 'CONDITION'), (29, 38, 'PRODUCT_TYPE')]"
Anyone selling a denim t-shirt,search_product,"[(17, 22, 'MATERIAL'), (23, 30, 'PRODUCT_TYPE')]"
I have been searching for a Thunderbolt sneakers any suggestions?,search_product,"[(28, 39, 'CONNECTIVITY'), (40, 48, 'PRODUCT_TYPE')]"
Can you recommend smart door locks with fingerprint readers and keypad entry,search_product,"[(18, 34, 'PRODUCT_TYPE'), (40, 59, 'FEATURE'), (64, 76, 'FEATURE')]"
I'm interested in buying a Peloton Bike Plus with cycling shoes and weights,search_product,"[(27, 34, 'BRAND'), (35, 44, 'MODEL'), (50, 63, 'INCLUSIONS'), (68, 75, 'INCLUSIONS')]"
We are searching for a silver keyboard,search_product,"[(23, 29, 'COLOR'), (30, 38, 'PRODUCT_TYPE')]"
Please show me a forest green desk lamp,search_product,"[(17, 29, 'COLOR'), (30, 39, 'PRODUCT_TYPE')]"
I have been looking for a green Bose monitor please,search_product,"[(26, 31, 'COLOR'), (32, 36, 'BRAND'), (37, 44, 'PRODUCT_TYPE')]"
Where can I find a Corsair K100 RGB under $100,search_product,"[(19, 26, 'BRAND'), (27, 35, 'MODEL'), (36, 46, 'PRICE_RANGE')]"
red smartphone any suggestions?,search_product,"[(0, 3, 'COLOR'), (4, 14, 'PRODUCT_TYPE')]"
I want a brown ceramic drone open box,search_product,"[(9, 14, 'COLOR'), (15, 22, 'MATERIAL'), (23, 28, 'PRODUCT_TYPE'), (29, 37, 'CONDITION')]"
Does anyone sell a Nike wallet any suggestions?,search_product,"[(19, 23, 'BRAND'), (24, 30, 'PRODUCT_TYPE')]"
I need a Thunderbolt laptop,search_product,"[(9, 20, 'CONNECTIVITY'), (21, 27, 'PRODUCT_TYPE')]"
I want to buy a streaming camera any suggestions?,search_product,"[(16, 25, 'USAGE'), (26, 32, 'PRODUCT_TYPE')]"
I'm looking for headset size 10 in good condition,search_product,"[(16, 23, 'PRODUCT_TYPE'), (24, 31, 'SIZE')]"
Looking for cash drawers POS system compatible with lock 5 bill 8 coin,search_product,"[(12, 24, 'PRODUCT_TYPE'), (25, 45, 'COMPATIBILITY'), (51, 55, 'FEATURE'), (56, 62, 'SLOTS'), (63, 69, 'SLOTS')]"
Can you show me a dual motor phone case any suggestions?,search_product,"[(18, 28, 'FEATURE'), (29, 39, 'PRODUCT_TYPE')]"
Does anyone have a wired treadmill in good condition,search_product,"[(19, 24, 'CONNECTIVITY'), (25, 34, 'PRODUCT_TYPE')]"
Please find me basin wrenches telescoping self tightening for faucets,search_product,"[(15, 29, 'PRODUCT_TYPE'), (30, 41, 'FEATURE'), (42, 56, 'FEATURE'), (61, 68, 'USAGE')]"
My wife wants a charcoal treadmill please,search_product,"[(16, 24, 'COLOR'), (25, 34, 'PRODUCT_TYPE')]"
I want a smartphone queen any suggestions?,search_product,"[(9, 19, 'PRODUCT_TYPE'), (20, 25, 'SIZE')]"
I'm looking for a quality chef knife 8 inch Japanese steel full tang,search_product,"[(22, 32, 'PRODUCT_TYPE'), (33, 39, 'SIZE'), (44, 58, 'MATERIAL'), (55, 64, 'PRODUCT_TYPE')]"
Please find me a forest green blanket any suggestions?,search_product,"[(17, 29, 'COLOR'), (30, 37, 'PRODUCT_TYPE')]"
I have been searching for a vacuum cleaner XXL any suggestions?,search_product,"[(28, 42, 'PRODUCT_TYPE'), (43, 46, 'SIZE')]"
I really need a smartwatch under $50 any suggestions?,search_product,"[(16, 26, 'PRODUCT_TYPE'), (27, 36, 'PRICE_RANGE')]"
Please find me complete jewelry making supplies wire beads and tools,search_product,"[(15, 45, 'PRODUCT_TYPE'), (46, 50, 'INCLUSIONS'), (51, 56, 'INCLUSIONS'), (61, 66, 'INCLUSIONS')]"
I need a quality bidet toilet seat heated with warm water dryer remote,search_product,"[(10, 17, 'TIER'), (18, 35, 'PRODUCT_TYPE'), (36, 42, 'FEATURE'), (48, 58, 'FEATURE'), (59, 64, 'FEATURE'), (65, 71, 'FEATURE')]"
Can I please see a yoga mat between $100 and $300 anyone?,search_product,"[(19, 27, 'PRODUCT_TYPE'), (28, 49, 'PRICE_RANGE')]"
My wife wants a red KitchenAid blender for sale,search_product,"[(16, 19, 'COLOR'), (20, 30, 'BRAND'), (31, 38, 'PRODUCT_TYPE')]"
My friend wants a Apple MacBook Air M2 under $75 any suggestions?,search_product,"[(18, 23, 'BRAND'), (24, 38, 'MODEL'), (39, 48, 'PRICE_RANGE')]"
Looking for vintage pinball machines restored working for game room decor,search_product,"[(12, 36, 'PRODUCT_TYPE'), (37, 45, 'CONDITION'), (46, 53, 'CONDITION'), (58, 73, 'USAGE')]"
Please find me smart attic fans solar powered with thermostat control,search_product,"[(15, 31, 'PRODUCT_TYPE'), (32, 45, 'FEATURE'), (51, 69, 'FEATURE')]"
I want a sandals XS if possible,search_product,"[(9, 16, 'PRODUCT_TYPE'), (17, 19, 'SIZE')]"
I want to purchase a Holy Stone HS720E drone with GPS 4K camera and brushless motor,search_product,"[(23, 33, 'BRAND'), (34, 40, 'MODEL'), (41, 46, 'PRODUCT_TYPE'), (52, 55, 'FEATURE'), (56, 58, 'RESOLUTION'), (70, 85, 'MOTOR')]"
We need a rose gold Corsair earbuds any suggestions?,search_product,"[(10, 19, 'COLOR'), (20, 27, 'BRAND'), (28, 35, 'PRODUCT_TYPE')]"
I need a glass running shoes in navy,search_product,"[(32, 36, 'COLOR'), (9, 14, 'MATERIAL'), (15, 28, 'PRODUCT_TYPE')]"
Can I see area rugs 8x10 wool hand knotted Persian design,search_product,"[(10, 19, 'PRODUCT_TYPE'), (20, 24, 'SIZE'), (25, 29, 'MATERIAL'), (30, 42, 'PRODUCT_TYPE'), (43, 57, 'STYLE')]"
Can anyone find a yellow Nikon laptop recommendations?,search_product,"[(18, 24, 'COLOR'), (25, 30, 'BRAND'), (31, 37, 'PRODUCT_TYPE')]"
I'm looking for a sneakers over $1000 anyone?,search_product,"[(18, 26, 'PRODUCT_TYPE'), (27, 37, 'PRICE_RANGE')]"
I'm looking for a wifi headset in good condition,search_product,"[(18, 22, 'CONNECTIVITY'), (23, 30, 'PRODUCT_TYPE')]"
I'm looking for ultrawide curved monitors 34 inch for productivity work,search_product,"[(18, 43, 'PRODUCT_TYPE'), (44, 51, 'SIZE'), (56, 73, 'USAGE')]"
Searching for vacuum cleaner 32 inch in good condition,search_product,"[(14, 28, 'PRODUCT_TYPE'), (29, 36, 'SIZE')]"
I'm interested in a Logitech MX Master 3S in beige for sale,search_product,"[(20, 28, 'BRAND'), (29, 41, 'MODEL'), (45, 50, 'COLOR')]"
Show me complete embroidery machine sets computerized with designs,search_product,"[(8, 37, 'PRODUCT_TYPE'), (38, 50, 'FEATURE'), (56, 63, 'INCLUSIONS')]"
Can you find me a like new power bank please,search_product,"[(18, 26, 'CONDITION'), (27, 37, 'PRODUCT_TYPE')]"
I'm looking for ethernet pillow please,search_product,"[(16, 24, 'CONNECTIVITY'), (25, 31, 'PRODUCT_TYPE')]"
I want to buy a purple Razer wallet for sale,search_product,"[(16, 22, 'COLOR'), (23, 28, 'BRAND'), (29, 35, 'PRODUCT_TYPE')]"
Help me find a keyboard between $50 and $100 for sale,search_product,"[(15, 23, 'PRODUCT_TYPE'), (24, 44, 'PRICE_RANGE')]"
Please find me a blender linen forest green color,search_product,"[(31, 43, 'COLOR'), (25, 30, 'MATERIAL'), (17, 24, 'PRODUCT_TYPE')]"
Do you sell Kindle Paperwhite e-readers with 16GB that are ads-free and waterproof,search_product,"[(12, 29, 'MODEL'), (30, 39, 'PRODUCT_TYPE'), (45, 49, 'STORAGE'), (59, 67, 'FEATURE'), (72, 82, 'FEATURE')]"
Searching for a notebook copper red color,search_product,"[(32, 35, 'COLOR'), (25, 31, 'MATERIAL'), (16, 24, 'PRODUCT_TYPE')]"
I'm looking for a good condition hoodie if possible,search_product,"[(18, 32, 'CONDITION'), (33, 39, 'PRODUCT_TYPE')]"
Does anyone sell a Vitamix wallet recommendations?,search_product,"[(19, 26, 'BRAND'), (27, 33, 'PRODUCT_TYPE')]"
Does anyone sell a camera size 10 please,search_product,"[(19, 25, 'PRODUCT_TYPE'), (26, 33, 'SIZE')]"
Anyone selling a glass blanket in gray,search_product,"[(34, 38, 'COLOR'), (17, 22, 'MATERIAL'), (23, 30, 'PRODUCT_TYPE')]"
Help me find a good condition Adidas desk lamp in good condition,search_product,"[(15, 29, 'CONDITION'), (30, 36, 'BRAND'), (37, 46, 'PRODUCT_TYPE')]"
Show me some tablets with stylus pen support 128GB storage minimum,search_product,"[(13, 20, 'PRODUCT_TYPE'), (26, 42, 'FEATURE'), (43, 49, 'STORAGE'), (50, 57, 'QUANTITY')]"
Can you find me a leather sandals recommendations?,search_product,"[(18, 25, 'MATERIAL'), (26, 33, 'PRODUCT_TYPE')]"
I'm looking for a green tablet in like new condition,search_product,"[(18, 23, 'COLOR'), (24, 30, 'PRODUCT_TYPE'), (34, 42, 'CONDITION')]"
Do you have any MIDI keyboard controllers 61 keys with aftertouch for producers,search_product,"[(16, 40, 'PRODUCT_TYPE'), (41, 48, 'KEYS'), (54, 64, 'FEATURE'), (69, 78, 'USAGE')]"
Help me find a purple phone case,search_product,"[(15, 21, 'COLOR'), (22, 32, 'PRODUCT_TYPE')]"
I want gaming laptop under $200,search_product,"[(7, 20, 'PRODUCT_TYPE'), (21, 31, 'PRICE_RANGE')]"
Please show me ergonomic split keyboards mechanical with wrist rest,search_product,"[(15, 42, 'PRODUCT_TYPE'), (43, 53, 'TECH'), (59, 69, 'FEATURE')]"
I need floor transition strips aluminum T molding for uneven floors,search_product,"[(7, 31, 'PRODUCT_TYPE'), (32, 40, 'MATERIAL'), (41, 50, 'PRODUCT_TYPE'), (55, 68, 'USAGE')]"
Anyone selling a cream t-shirt for sale,search_product,"[(17, 22, 'COLOR'), (23, 30, 'PRODUCT_TYPE')]"
Please find me a charger large any suggestions?,search_product,"[(17, 24, 'PRODUCT_TYPE'), (25, 30, 'SIZE')]"
I need a food dehydrator with adjustable temperature for making jerky at home,search_product,"[(10, 25, 'PRODUCT_TYPE'), (31, 53, 'FEATURE'), (58, 70, 'USAGE'), (71, 78, 'USAGE')]"
I'm looking for wireless headphones small anyone?,search_product,"[(16, 35, 'PRODUCT_TYPE'), (36, 41, 'SIZE')]"
Show me the Sonos Arc soundbar with a subwoofer for home theater setup,search_product,"[(12, 17, 'BRAND'), (18, 21, 'MODEL'), (22, 30, 'PRODUCT_TYPE'), (38, 48, 'INCLUSIONS'), (53, 65, 'USAGE')]"
Please find me duvet covers linen stonewashed king size in natural color,search_product,"[(15, 27, 'PRODUCT_TYPE'), (28, 33, 'MATERIAL'), (34, 45, 'FINISH'), (46, 55, 'SIZE'), (59, 66, 'COLOR')]"
Can you find me a green Canon smartwatch recommendations?,search_product,"[(18, 23, 'COLOR'), (24, 29, 'BRAND'), (30, 40, 'PRODUCT_TYPE')]"
My wife wants a Thunderbolt vacuum cleaner anyone?,search_product,"[(16, 27, 'CONNECTIVITY'), (28, 42, 'PRODUCT_TYPE')]"
My friend wants a cream silicone hard drive,search_product,"[(18, 23, 'COLOR'), (24, 32, 'MATERIAL'), (33, 43, 'PRODUCT_TYPE')]"
My husband is looking for a fleece speaker,search_product,"[(28, 34, 'MATERIAL'), (35, 42, 'PRODUCT_TYPE')]"
Please find me ceramic cookware sets non-stick PFOA free 12 piece,search_product,"[(15, 35, 'PRODUCT_TYPE'), (36, 44, 'FEATURE'), (45, 54, 'FEATURE'), (55, 63, 'SIZE')]"
Please find me interior doors prehung solid core 6 panel 32x80,search_product,"[(15, 29, 'PRODUCT_TYPE'), (30, 37, 'PRODUCT_TYPE'), (38, 48, 'PRODUCT_TYPE'), (49, 56, 'STYLE'), (57, 62, 'SIZE')]"
Can somebody help me find a wireless mouse ergonomic vertical under 60 bucks,search_product,"[(25, 38, 'PRODUCT_TYPE'), (39, 48, 'PRODUCT_TYPE'), (49, 57, 'STYLE'), (58, 72, 'PRICE_RANGE')]"
My husband is looking for a used microphone recommendations?,search_product,"[(28, 32, 'CONDITION'), (33, 43, 'PRODUCT_TYPE')]"
I need a quality bread machine with gluten free setting dispenser,search_product,"[(10, 17, 'TIER'), (18, 31, 'PRODUCT_TYPE'), (37, 54, 'FEATURE'), (55, 64, 'FEATURE')]"
My son wants a open box blender any suggestions?,search_product,"[(15, 23, 'CONDITION'), (24, 31, 'PRODUCT_TYPE')]"
Please find me a refurbished turquoise jeans for travel,search_product,"[(17, 28, 'CONDITION'), (29, 38, 'COLOR'), (39, 44, 'PRODUCT_TYPE'), (49, 55, 'USAGE')]"
My daughter wants a bluetooth phone case any suggestions?,search_product,"[(20, 29, 'CONNECTIVITY'), (30, 40, 'PRODUCT_TYPE')]"
I want to buy a second hand iPhone 14 Pro Max in excellent condition unlocked,search_product,"[(19, 30, 'CONDITION'), (31, 46, 'MODEL'), (50, 69, 'CONDITION'), (70, 78, 'FEATURE')]"
Please find me antique butter churns working wooden for farmhouse decor,search_product,"[(15, 37, 'PRODUCT_TYPE'), (38, 45, 'CONDITION'), (46, 52, 'MATERIAL'), (57, 71, 'STYLE')]"
Show me smart door sensors wireless for home security multiple pack,search_product,"[(8, 28, 'PRODUCT_TYPE'), (29, 37, 'CONNECTIVITY'), (42, 55, 'USAGE'), (56, 69, 'QUANTITY')]"
I need brand new plastic guitar,search_product,"[(17, 24, 'MATERIAL'), (25, 31, 'PRODUCT_TYPE'), (7, 16, 'CONDITION')]"
My husband is looking for a beige tablet any suggestions?,search_product,"[(28, 33, 'COLOR'), (34, 40, 'PRODUCT_TYPE')]"
I really need a red KitchenAid fitness tracker,search_product,"[(16, 19, 'COLOR'), (20, 30, 'BRAND'), (31, 46, 'PRODUCT_TYPE')]"
Please show me snorkeling masks full face anti fog with GoPro mount,search_product,"[(15, 31, 'PRODUCT_TYPE'), (32, 41, 'PRODUCT_TYPE'), (42, 50, 'FEATURE'), (56, 68, 'FEATURE')]"
Anyone selling a black t-shirt,search_product,"[(17, 22, 'COLOR'), (23, 30, 'PRODUCT_TYPE')]"
I have been looking for a everyday boots anyone?,search_product,"[(26, 34, 'USAGE'), (35, 40, 'PRODUCT_TYPE')]"
Please show me electric grain mills for home flour making stone burrs,search_product,"[(15, 35, 'PRODUCT_TYPE'), (40, 56, 'USAGE'), (57, 68, 'FEATURE')]"
I'm searching for a DJI Air 3 drone with dual camera 48MP and 46 minute flight time,search_product,"[(21, 24, 'BRAND'), (25, 30, 'MODEL'), (31, 36, 'PRODUCT_TYPE'), (42, 53, 'FEATURE'), (54, 58, 'RESOLUTION'), (63, 81, 'FLIGHT_TIME')]"
I want to buy a ASUS dress,search_product,"[(16, 20, 'BRAND'), (21, 26, 'PRODUCT_TYPE')]"
tablet less than $150,search_product,"[(0, 6, 'PRODUCT_TYPE'), (7, 21, 'PRICE_RANGE')]"
Show me a portable monitor any suggestions?,search_product,"[(10, 18, 'FEATURE'), (19, 26, 'PRODUCT_TYPE')]"
I need a programmable slow cooker with sear function 6 quart capacity,search_product,"[(10, 34, 'PRODUCT_TYPE'), (40, 53, 'FEATURE'), (54, 70, 'CAPACITY')]"
I've been looking for a monitor queen,search_product,"[(24, 31, 'PRODUCT_TYPE'), (32, 37, 'SIZE')]"
Can anyone find a for parts headphones for sale,search_product,"[(18, 27, 'CONDITION'), (28, 38, 'PRODUCT_TYPE')]"
I have been looking for a ceramic soundbar for sale,search_product,"[(26, 33, 'MATERIAL'), (34, 42, 'PRODUCT_TYPE')]"
I'm looking for headphones XXL if possible,search_product,"[(16, 26, 'PRODUCT_TYPE'), (27, 30, 'SIZE')]"
I want a chair rail molding oak stainable 2.5 inch traditional profile,search_product,"[(9, 26, 'PRODUCT_TYPE'), (27, 30, 'SPECIES'), (31, 40, 'FEATURE'), (41, 49, 'SIZE'), (50, 69, 'STYLE')]"
Do you have a plastic dumbbells any suggestions?,search_product,"[(14, 21, 'MATERIAL'), (22, 31, 'PRODUCT_TYPE')]"
