query,intent,entities
baby walker with activity center,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 21, 'FEATURE'), (22, 32, 'ACCESSORY')]"
Search for commercial blenders with tamper-resistant jars and 3HP motors for heavy duty,search_product,"[(11, 20, 'FEATURE'), (21, 34, 'PRODUCT_TYPE'), (39, 65, 'FEATURE'), (70, 81, 'FEATURE')]"
Search for rare ornithology equipment - antique bird bands or specimen cabinets,search_product,"[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE'), (42, 74, 'SPECIFIC_ITEMS')]"
Monitor de bebé con visión nocturna,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 19, 'FEATURE'), (20, 28, 'TECH')]"
"Mostra sistemi di sicurezza per casa con videocamere 4K e rilevamento persona, senza abbonamento",search_product,"[(7, 31, 'PRODUCT_TYPE'), (36, 58, 'FEATURE'), (63, 89, 'FEATURE')]"
portable air conditioner for small room 8000 BTU used,search_product,"[(0, 8, 'FEATURE'), (9, 26, 'PRODUCT_TYPE'), (32, 43, 'USAGE'), (44, 52, 'COOLING_CAPACITY')]"
Geige 4/4 Größe Schülermodell,search_product,"[(0, 5, 'PRODUCT_TYPE'), (6, 14, 'SIZE'), (15, 28, 'VARIANT')]"
Makita 18V LXT cordless circular saw kit,search_product,"[(0, 6, 'BRAND'), (7, 14, 'POWER'), (15, 23, 'TECH')]"
Sammelkarte Yu-Gi-Oh! Blauäugiger w. Drache LOB PSA 8,search_product,"[(0, 12, 'PRODUCT_TYPE'), (13, 22, 'FRANCHISE'), (23, 46, 'CARD_NAME'), (47, 50, 'SET')]"
Katzenfutter Nassfutter Felix Multipack 12x85g,search_product,"[(0, 12, 'PRODUCT_TYPE'), (13, 23, 'FORM'), (24, 29, 'BRAND'), (30, 39, 'INCLUSIONS'), (40, 46, 'WEIGHT')]"
TCL Q7 55 inch QLED 4K TV 2023 model,search_product,"[(0, 3, 'BRAND'), (4, 6, 'MODEL'), (7, 15, 'SIZE'), (16, 20, 'DISPLAY_TYPE'), (21, 24, 'RESOLUTION'), (25, 36, 'YEAR')]"
I need waterproof action camera mounts for motorcycles with vibration dampening,search_product,"[(10, 20, 'FEATURE'), (21, 35, 'PRODUCT_TYPE'), (40, 55, 'ORIGIN')]"
I'm searching for a rare comic book from the 1960s,search_product,"[(20, 24, 'RARITY'), (25, 35, 'PRODUCT_TYPE'), (41, 48, 'ERA')]"
Looking for antique stereoview cards - travel or historic scenes,search_product,"[(15, 22, 'STYLE'), (23, 44, 'PRODUCT_TYPE')]"
Babyphone avec audio bidirectionnel,search_product,"[(0, 9, 'PRODUCT_TYPE'), (15, 35, 'FEATURE')]"
Root strategy board game asymmetric woodland battle,search_product,"[(0, 4, 'TITLE'), (5, 13, 'GENRE'), (14, 24, 'PRODUCT_TYPE'), (25, 35, 'MECHANIC'), (36, 44, 'THEME'), (45, 51, 'MECHANIC')]"
Search for rare chromatrope slides - early magic lantern effects,search_product,"[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE')]"
Find architectural drafting tables with parallel motion and drafting machine compatibility,search_product,"[(5, 18, 'FEATURE'), (19, 32, 'PRODUCT_TYPE'), (37, 54, 'FEATURE')]"
Garmin Venu 3S smartwatch GPS dust rose,search_product,"[(0, 6, 'BRAND'), (7, 13, 'MODEL'), (14, 24, 'PRODUCT_TYPE'), (25, 28, 'FEATURE'), (29, 38, 'COLOR')]"
queen size memory foam mattress,search_product,"[(0, 11, 'SIZE'), (12, 24, 'MATERIAL')]"
"Ich benötige einen Hochdruck-Dampfreiniger mit 15m Schlauch und Ölheizung, 200 bar",search_product,"[(18, 49, 'PRODUCT_TYPE'), (54, 69, 'FEATURE')]"
Search for rare sciopticon slides - early magic lantern images,search_product,"[(11, 15, 'RARITY'), (16, 40, 'PRODUCT_TYPE')]"
Encuentre máquinas de hacer hielo seco con producción 10kg/h y sistema de pellets,search_product,"[(10, 39, 'PRODUCT_TYPE'), (40, 53, 'STYLE'), (58, 78, 'FEATURE')]"
Je veux un climatiseur,search_product,[]
Competition swim cap silicone hydrodynamic unisex,search_product,"[(0, 20, 'PRODUCT_TYPE'), (21, 29, 'MATERIAL'), (30, 42, 'FEATURE'), (43, 49, 'GENDER')]"
baby swing with music and vibration,search_product,"[(0, 8, 'PRODUCT_TYPE'), (9, 17, 'FEATURE'), (18, 26, 'ACCESSORY')]"
Dauerlizenz Affinity Photo V2,search_product,"[(0, 12, 'LICENSE_DURATION'), (13, 27, 'PRODUCT_NAME')]"
I need waterproof fitness trackers with sleep stage analysis and VO2 max,search_product,"[(10, 20, 'FEATURE'), (21, 37, 'PRODUCT_TYPE'), (42, 69, 'FEATURE')]"
"I need waterproof hiking boots with Gore-Tex lining and Vibram outsoles, size 45",search_product,"[(10, 20, 'FEATURE'), (21, 34, 'PRODUCT_TYPE'), (39, 58, 'MATERIAL'), (63, 78, 'FEATURE')]"
ordinateur portable Dell XPS 15 occasion,search_product,"[(19, 23, 'BRAND'), (24, 30, 'MODEL'), (0, 18, 'PRODUCT_TYPE'), (31, 39, 'CONDITION')]"
Antique bronze statue Greek mythology figure,search_product,"[(0, 7, 'STYLE'), (8, 14, 'MATERIAL'), (15, 21, 'PRODUCT_TYPE'), (22, 37, 'THEME'), (38, 44, 'VARIANT')]"
μπλέντερ vitamix 5200 πιστοποιημένο ανακατασκευασμένο,search_product,"[(9, 16, 'BRAND'), (17, 22, 'MODEL'), (0, 8, 'PRODUCT_TYPE')]"
canon r6 mark ii mirrorless body second-hand lightly,search_product,"[(0, 5, 'BRAND'), (6, 17, 'MODEL'), (18, 28, 'PRODUCT_TYPE'), (29, 33, 'VARIANT')]"
Acquista forni per pizza a legna portatili con termometro integrato e pietra refrattaria inclusa,search_product,"[(8, 39, 'PRODUCT_TYPE'), (40, 49, 'FEATURE'), (54, 77, 'FEATURE')]"
Search for rare magic lantern slides - hand-painted or photographic,search_product,"[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE')]"
Show me luxury aquarium setups: 100+ gallon reef tanks with LED lighting and protein skimmers,search_product,"[(9, 15, 'CONDITION'), (16, 36, 'PRODUCT_TYPE'), (38, 59, 'SPECIFICATIONS'), (65, 79, 'INCLUSIONS')]"
Edelstahl-Wasserflasche 20oz,search_product,"[(0, 9, 'MATERIAL'), (10, 23, 'PRODUCT_TYPE'), (24, 28, 'SIZE')]"
Quiero un generador de ozono para vehículos con temporizador y eliminación de olores,search_product,"[(10, 40, 'PRODUCT_TYPE'), (45, 58, 'ORIGIN'), (63, 78, 'FEATURE')]"
Echo Dot 5th generation smart speaker with clock,search_product,"[(0, 8, 'MODEL'), (9, 23, 'GENERATION'), (24, 36, 'PRODUCT_TYPE'), (42, 47, 'FEATURE')]"
Wheelbarrow steel 6 cubic feet,search_product,"[(0, 11, 'PRODUCT_TYPE'), (12, 17, 'MATERIAL')]"
Show me professional studio monitor speakers (pair) with 8-inch woofers and ribbon tweeters,search_product,"[(9, 37, 'PRODUCT_TYPE'), (43, 58, 'FEATURE'), (63, 81, 'FEATURE')]"
Ich suche eine hochwertige Küchenmaschine von KitchenAid oder Bosch mit mindestens 10 Zubehörteilen,search_product,"[(17, 36, 'PRODUCT_TYPE'), (42, 51, 'BRAND'), (55, 59, 'BRAND')]"
wireless speaker waterproof JBL Flip 6 blue,search_product,"[(0, 8, 'TECH'), (9, 16, 'PRODUCT_TYPE'), (17, 27, 'FEATURE'), (28, 31, 'BRAND'), (32, 38, 'MODEL'), (39, 43, 'COLOR')]"
Rücklicht Ford Mustang 2016 linke Seite Aftermarket,search_product,"[(10, 14, 'BRAND'), (15, 22, 'MODEL'), (0, 9, 'PRODUCT_TYPE'), (23, 27, 'YEAR'), (28, 39, 'SIDE'), (40, 51, 'BRAND')]"
"Quiero un sistema de riego automático con control por app y sensores de humedad, para jardín",search_product,"[(10, 43, 'PRODUCT_TYPE'), (48, 65, 'FEATURE')]"
Looking for vintage adding machines - early comptometers or key-driven,search_product,"[(15, 22, 'STYLE'), (23, 41, 'PRODUCT_TYPE')]"
Search for commercial food processors with dicing kits and dough blades,search_product,"[(11, 20, 'FEATURE'), (21, 35, 'PRODUCT_TYPE'), (40, 56, 'FEATURE')]"
Amazon Echo Show 8 (2023) smart display with motion tracking,search_product,"[(0, 6, 'BRAND'), (7, 15, 'MODEL'), (16, 18, 'SIZE'), (19, 25, 'YEAR'), (26, 38, 'PRODUCT_TYPE'), (44, 60, 'FEATURE')]"
"Find high-performance mountain bikes with full suspension, carbon frame, and Shimano XT groupset",search_product,"[(5, 25, 'PRODUCT_TYPE'), (31, 48, 'FEATURE'), (50, 62, 'MATERIAL'), (68, 89, 'SPECIFIC_ITEMS')]"
Babytrage mit verstellbaren Trägern,search_product,"[(0, 9, 'PRODUCT_TYPE')]"
Show black wool gloves in XL size from China,search_product,"[(5, 10, 'COLOR'), (11, 15, 'MATERIAL'), (16, 22, 'PRODUCT_TYPE'), (26, 33, 'SIZE'), (39, 44, 'ORIGIN')]"
καινούργια παπούτσια τρεξίματος Nike μέγεθος 10,search_product,"[(29, 33, 'BRAND'), (12, 38, 'PRODUCT_TYPE')]"
iPhone 15 Pro Max 256GB fresh,search_product,"[(0, 6, 'BRAND'), (7, 20, 'MODEL'), (21, 26, 'CAPACITY')]"
Show me a Canon EOS R6 Mark II mirrorless camera with RF 24-105mm lens image stabilization and WiFi under $3500,search_product,"[(10, 15, 'BRAND'), (16, 31, 'MODEL'), (32, 42, 'PRODUCT_TYPE'), (43, 49, 'PRODUCT_TYPE'), (55, 75, 'ACCESSORY'), (77, 96, 'FEATURE'), (102, 106, 'FEATURE')]"
North Face fleece jacket Denali women's tiny pink,search_product,"[(0, 10, 'BRAND'), (11, 17, 'MATERIAL'), (18, 24, 'PRODUCT_TYPE'), (25, 31, 'MODEL'), (32, 39, 'GENDER'), (40, 45, 'SIZE')]"
Ich suche eine professionelle Schneidematte mit Selbstheilung und Raster für Plotter,search_product,"[(13, 42, 'FEATURE'), (43, 54, 'PRODUCT_TYPE'), (59, 79, 'FEATURE')]"
"I need a new pair of Nike running shoes, size 10",search_product,"[(20, 24, 'BRAND'), (25, 37, 'PRODUCT_TYPE'), (39, 46, 'SIZE')]"
φωτογραφική μηχανή Nikon Zf full-frame kit 40mm f/2 SE,search_product,"[(0, 20, 'PRODUCT_TYPE'), (21, 26, 'BRAND'), (27, 29, 'MODEL'), (30, 40, 'SENSOR_SIZE'), (41, 44, 'INCLUSIONS')]"
Tondeuse à barbe électrique pour hommes,search_product,"[(0, 25, 'PRODUCT_TYPE'), (26, 38, 'GENDER')]"
Tama Schlagzeug 5-teilig schwarz,search_product,"[(0, 4, 'BRAND'), (5, 15, 'PRODUCT_TYPE'), (16, 24, 'CONFIGURATION'), (25, 32, 'COLOR')]"
full-size electric guitar case hard shell,search_product,"[(0, 9, 'SIZE'), (10, 26, 'PRODUCT_TYPE'), (27, 37, 'ACCESSORY')]"
Quiero un detector de metales submarino con discriminación avanzada y profundidad 5m,search_product,"[(10, 40, 'PRODUCT_TYPE'), (41, 71, 'FEATURE')]"
Find me professional-grade sgraffito tools: for ceramic decoration,search_product,"[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
AutoCAD LT 2025 license commercial use,search_product,"[(0, 9, 'PRODUCT_NAME'), (10, 14, 'YEAR'), (15, 22, 'LICENSE_TYPE'), (23, 37, 'USAGE')]"
Trouver des casques de soudage auto-obscurcissants avec vision large et contrôle de teinte,search_product,"[(13, 53, 'PRODUCT_TYPE'), (58, 77, 'FEATURE')]"
Encuentre máquinas de hacer hielo en cubos con sistema de almacenamiento y auto-limpieza,search_product,"[(10, 39, 'PRODUCT_TYPE'), (40, 52, 'STYLE')]"
Silla de alimentación para bebé con cinturón de 3 puntos,search_product,"[(0, 14, 'PRODUCT_TYPE'), (15, 26, 'FEATURE'), (27, 36, 'ACCESSORY')]"
Trouver des raboteuses dégauchisseuses avec système d'aspiration et guidage laser,search_product,"[(13, 45, 'PRODUCT_TYPE'), (50, 78, 'FEATURE')]"
figura Funko Pop! Star Wars The Mandalorian Grogu,search_product,"[(0, 6, 'PRODUCT_TYPE'), (7, 16, 'BRAND'), (17, 26, 'FRANCHISE'), (27, 42, 'SERIES'), (43, 48, 'CHARACTER')]"
Tragbares Handy-Ladegerät für internationale Reisen,search_product,"[(0, 27, 'PRODUCT_TYPE')]"
"Acquista forni per panifici a convezione con vapore iniezione e pietra refrattaria, 20 vassoi",search_product,"[(8, 41, 'PRODUCT_TYPE'), (42, 62, 'FEATURE'), (67, 93, 'FEATURE')]"
Graines de légumes bio pack varié,search_product,"[(0, 18, 'PRODUCT_TYPE'), (19, 22, 'FEATURE')]"
Les fondements de l'analyse mathématique moderne 2e édition,search_product,"[(0, 50, 'TITLE')]"
Beats Studio Pro wireless headphones sand,search_product,"[(0, 5, 'BRAND'), (6, 17, 'MODEL'), (18, 26, 'TECH'), (27, 37, 'PRODUCT_TYPE')]"
Yi Nightscape dash cam ultra high definition HDR,search_product,"[(0, 2, 'BRAND'), (3, 13, 'MODEL'), (14, 22, 'PRODUCT_TYPE'), (23, 43, 'RESOLUTION'), (44, 47, 'FEATURE')]"
camiseta hombre algodón Pima cuello V talla L,search_product,"[(0, 9, 'PRODUCT_TYPE'), (10, 16, 'GENDER'), (17, 29, 'MATERIAL'), (30, 38, 'STYLE')]"
"Show me luxury leather journals - handcrafted, full-grain leather, with refillable pages",search_product,"[(9, 15, 'CONDITION'), (16, 31, 'PRODUCT_TYPE'), (33, 45, 'FEATURE'), (47, 66, 'MATERIAL')]"
Kit appareil photo reflex numérique haut de gamme avec objectif,search_product,"[(4, 19, 'PRODUCT_TYPE'), (20, 33, 'CONDITION'), (39, 48, 'ACCESSORY')]"
I need a professional-grade tempeh incubator with temperature control,search_product,"[(10, 29, 'PRODUCT_TYPE'), (35, 67, 'FEATURE')]"
"Busco un horno de cerámica eléctrico con programador digital y cámara 120L, voltaje 220V",search_product,"[(10, 40, 'PRODUCT_TYPE'), (45, 69, 'FEATURE'), (74, 87, 'SIZE')]"
Looking for a unused Dell XPS 15 laptop with 32GB RAM 1TB SSD and OLED display under $2000,search_product,"[(18, 21, 'BRAND'), (22, 28, 'MODEL'), (29, 35, 'PRODUCT_TYPE'), (41, 48, 'RAM'), (50, 56, 'CAPACITY'), (62, 75, 'DISPLAY_TYPE')]"
Objectif reflex numérique haute vitesse 50 mm f/1.8,search_product,"[(26, 31, 'TECH'), (0, 8, 'PRODUCT_TYPE'), (32, 44, 'FEATURE')]"
Find me high-end home intarsia supplies: wood blanks and patterns,search_product,"[(11, 19, 'CONDITION'), (20, 43, 'PRODUCT_TYPE')]"
Find authentic military firearms - WW2 M1 Garands or 1911 pistols with CMP paperwork,search_product,"[(11, 19, 'AUTHENTICITY'), (20, 38, 'PRODUCT_TYPE'), (40, 56, 'SPECIFIC_ITEMS'), (62, 76, 'SPECIFIC_ITEMS')]"
Je recherche un système de sonorisation de façade avec amplificateur DSP et enceintes,search_product,"[(15, 49, 'PRODUCT_TYPE'), (50, 66, 'ORIGIN')]"
Mostra kit per la produzione di birra con fermentatore inox e kit di fermentazione,search_product,"[(7, 40, 'PRODUCT_TYPE'), (45, 71, 'MATERIAL')]"
Hedge trimmer battery powered lightweight,search_product,"[(0, 13, 'PRODUCT_TYPE'), (14, 29, 'TECH'), (30, 40, 'FEATURE')]"
north face nuptse jacket women's medium vintage 90s,search_product,"[(0, 10, 'BRAND'), (11, 18, 'MODEL'), (19, 26, 'PRODUCT_TYPE'), (27, 34, 'GENDER'), (35, 41, 'SIZE')]"
Source vintage tube guitar amplifiers from the 1960s with point-to-point wiring and original transformers,search_product,"[(7, 20, 'STYLE'), (21, 25, 'TECH'), (26, 43, 'PRODUCT_TYPE'), (48, 63, 'ERA'), (68, 92, 'FEATURE')]"
Tomates cerises en grappe bio 500g,search_product,"[(0, 15, 'PRODUCT_NAME'), (16, 25, 'PACKAGING'), (26, 29, 'FEATURE'), (30, 34, 'WEIGHT')]"
Acquista generatori di corrente silenziosi con inverter tecnologia pura onda e avviamento elettrico,search_product,"[(8, 36, 'PRODUCT_TYPE'), (37, 46, 'FEATURE'), (51, 81, 'TECH')]"
Mostra giacca marrone in lana italiana,search_product,"[(7, 13, 'PRODUCT_TYPE'), (14, 21, 'COLOR'), (25, 38, 'MATERIAL')]"
LEGO Ideas Fender Stratocaster set 21329 new,search_product,"[(0, 4, 'BRAND'), (5, 10, 'SERIES'), (11, 31, 'MODEL'), (32, 35, 'PRODUCT_TYPE')]"
Je recherche un défibrillateur automatisé grand public avec instructions vocales et ECG intégré,search_product,"[(15, 54, 'PRODUCT_TYPE'), (55, 74, 'TARGET')]"
Table à manger en bois pour 6 personnes,search_product,"[(16, 20, 'MATERIAL'), (0, 15, 'PRODUCT_TYPE'), (26, 37, 'CAPACITY')]"
"Find me high-end home butchery tools: Japanese knives, bone saws, and sharpening systems",search_product,"[(11, 19, 'CONDITION'), (20, 42, 'PRODUCT_TYPE'), (44, 60, 'INCLUSIONS'), (62, 72, 'INCLUSIONS')]"
Search for rare diorama slides - early magic lantern scenes,search_product,"[(11, 15, 'RARITY'), (16, 38, 'PRODUCT_TYPE')]"
Gibson SG Standard electric guitar cherry red used,search_product,"[(0, 6, 'BRAND'), (7, 16, 'MODEL'), (17, 33, 'PRODUCT_TYPE'), (34, 44, 'COLOR'), (45, 49, 'CONDITION')]"
Looking for antique lighting fixtures - Victorian gas lamps converted to electric,search_product,"[(15, 22, 'STYLE'), (23, 42, 'PRODUCT_TYPE'), (44, 79, 'SPECIFICATIONS')]"
Trouver des décapeurs thermiques avec contrôle électronique de température et 3 buses incluses,search_product,"[(13, 35, 'PRODUCT_TYPE'), (40, 83, 'FEATURE')]"
Microphone USB Blue Yeti condensateur podcasting,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'INTERFACE'), (15, 19, 'BRAND'), (20, 24, 'MODEL'), (25, 36, 'PRODUCT_TYPE'), (37, 47, 'USAGE')]"
Cuna de bebé con moisés,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 19, 'FEATURE')]"
Faro Ford Mustang 2016 lado izquierdo aftermarket,search_product,"[(5, 9, 'BRAND'), (10, 17, 'MODEL'), (0, 4, 'PRODUCT_TYPE'), (18, 22, 'YEAR'), (23, 36, 'SIDE'), (37, 48, 'BRAND')]"
Find me professional-grade pouncing tools: for pattern transfer,search_product,"[(11, 30, 'PRODUCT_TYPE'), (32, 62, 'SPECIFIC_PRODUCT')]"
Bamboo bed sheets hypoallergenic queen cooling,search_product,"[(0, 6, 'MATERIAL'), (7, 17, 'PRODUCT_TYPE'), (18, 32, 'FEATURE'), (33, 38, 'SIZE'), (39, 46, 'FEATURE')]"
Souris sans fil ergonomique verticale Logitech MX Vertical,search_product,"[(0, 8, 'TECH'), (14, 23, 'PRODUCT_TYPE'), (24, 34, 'FEATURE'), (35, 44, 'STYLE'), (45, 53, 'BRAND')]"
"Mostra tagliaerba robotizzati con sistema di mulching e taglio a lama elicoidale, per 2000m²",search_product,"[(7, 34, 'PRODUCT_TYPE'), (39, 58, 'FEATURE')]"
Acquista generatori,search_product,[]
Find me professional-grade graining tools: combs and brushes,search_product,"[(11, 30, 'PRODUCT_TYPE')]"
frozen pizza pepperoni thin crust,search_product,"[(0, 6, 'CONDITION'), (7, 12, 'PRODUCT_NAME'), (13, 23, 'TOPPING')]"
"Busco un microscopio estereoscópico con iluminación LED y cámara HDMI, aumento 10x-40x",search_product,"[(10, 39, 'PRODUCT_TYPE'), (44, 63, 'FEATURE'), (68, 82, 'FEATURE')]"
φορητό ηχείο Marshall Emberton II κρεμ,search_product,"[(0, 13, 'PRODUCT_TYPE'), (14, 22, 'BRAND'), (23, 33, 'MODEL'), (34, 38, 'COLOR')]"
Levi's trucker jacket denim blue medium,search_product,"[(0, 6, 'BRAND'), (7, 21, 'PRODUCT_TYPE'), (22, 27, 'MATERIAL'), (28, 32, 'COLOR'), (33, 39, 'SIZE')]"
Lululemon Align leggings black size 6,search_product,"[(0, 9, 'BRAND'), (10, 15, 'MODEL'), (16, 24, 'PRODUCT_TYPE'), (25, 30, 'COLOR'), (31, 37, 'SIZE')]"
kitchenaid mixer red second-hand,search_product,"[(0, 10, 'BRAND'), (11, 17, 'PRODUCT_TYPE'), (18, 21, 'COLOR')]"
Find a gaming desktop PC with NVIDIA GeForce RTX 4080 Intel i9-13900K 64GB RAM 2TB SSD liquid cooling RGB lighting and WiFi 6E for less than $3500,search_product,"[(7, 23, 'PRODUCT_TYPE'), (29, 53, 'GPU'), (55, 67, 'CPU'), (69, 75, 'RAM'), (77, 83, 'CAPACITY'), (85, 99, 'FEATURE'), (101, 113, 'FEATURE'), (119, 127, 'FEATURE')]"
Find industrial safety signs with photoluminescent exits and multilingual text,search_product,"[(5, 14, 'FEATURE'), (15, 29, 'PRODUCT_TYPE'), (34, 65, 'MATERIAL')]"
"Busco un termómetro para alimentos con sonda inalámbrica y alarma programable, rango -50 a 300°C",search_product,"[(10, 40, 'PRODUCT_TYPE'), (45, 67, 'FEATURE'), (72, 95, 'FEATURE')]"
Apple Watch SE 40mm GPS Starlight Aluminum Case,search_product,"[(0, 5, 'BRAND'), (6, 14, 'PRODUCT_TYPE'), (15, 17, 'MODEL'), (18, 22, 'SIZE'), (23, 26, 'FEATURE'), (27, 46, 'COLOR')]"
Renault Clio occasion 2019 diesel boîte manuelle,search_product,"[(0, 7, 'BRAND'), (8, 12, 'MODEL'), (13, 21, 'CONDITION'), (22, 26, 'YEAR'), (27, 33, 'FUEL_TYPE')]"
I want a complete set of TaylorMade Stealth irons 4-PW with stiff flex graphite shafts,search_product,"[(15, 44, 'PRODUCT_TYPE'), (48, 52, 'SET_RANGE'), (58, 68, 'FLEX'), (69, 84, 'MATERIAL')]"
Clavier sans fil avec touches rétroéclairées,search_product,"[(0, 16, 'PRODUCT_TYPE'), (22, 43, 'FEATURE')]"
ρολόι rolex submariner date 40mm,search_product,"[(6, 11, 'BRAND'), (12, 21, 'MODEL'), (0, 5, 'PRODUCT_TYPE'), (27, 32, 'SIZE')]"
"Quiero una cámara trampa con visión nocturna a color y detección de movimiento, 20MP",search_product,"[(10, 25, 'PRODUCT_TYPE'), (30, 63, 'FEATURE')]"
Silla alta para bebé con cinturón de 5 puntos,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 22, 'FEATURE'), (23, 32, 'ACCESSORY')]"
Roland Digitalpiano 88 Tasten gewichtet,search_product,"[(0, 6, 'BRAND'), (7, 19, 'PRODUCT_TYPE'), (20, 29, 'KEYS'), (30, 39, 'FEATURE')]"
"Busco un escáner 3D de mano con precisión 0.1mm y software de edición, para ingeniería inversa",search_product,"[(10, 32, 'PRODUCT_TYPE'), (33, 44, 'FEATURE'), (49, 64, 'PRECISION'), (69, 93, 'FEATURE')]"
Adidas track pants black with white stripes medium,search_product,"[(0, 6, 'BRAND'), (7, 18, 'PRODUCT_TYPE'), (19, 24, 'COLOR'), (30, 43, 'FEATURE'), (44, 50, 'SIZE')]"
"Balsa wood surfboard 7'2"" performance shortboard",search_product,"[(0, 10, 'MATERIAL'), (11, 20, 'PRODUCT_TYPE'), (21, 25, 'SIZE'), (26, 37, 'USAGE'), (38, 48, 'PRODUCT_TYPE')]"
Find me high-end home shibori supplies: indigo and clamps,search_product,"[(11, 19, 'CONDITION'), (20, 43, 'PRODUCT_TYPE')]"
Looking for a Sony Bravia XR A95L 77 inch QD-OLED TV with Google TV HDMI 2.1 and Dolby Vision not exceeding $3500,search_product,"[(14, 18, 'BRAND'), (19, 29, 'SERIES'), (30, 35, 'MODEL'), (36, 44, 'SIZE'), (45, 54, 'DISPLAY_TYPE'), (55, 57, 'PRODUCT_TYPE'), (63, 72, 'FEATURE'), (74, 82, 'FEATURE'), (88, 100, 'FEATURE')]"
unused Ford F-150 2024 crew cab red,search_product,"[(0, 3, 'CONDITION'), (4, 8, 'BRAND'), (9, 14, 'MODEL'), (15, 19, 'YEAR'), (20, 28, 'CAB_TYPE'), (29, 32, 'COLOR')]"
Batterie Tama 5 fûts noire,search_product,"[(9, 13, 'BRAND'), (0, 8, 'PRODUCT_TYPE'), (14, 20, 'CONFIGURATION'), (21, 26, 'COLOR')]"
Набор для творчества детский 5-8 лет рисование,search_product,"[(0, 20, 'PRODUCT_TYPE'), (21, 28, 'AGE_RANGE'), (29, 37, 'AGE_RANGE')]"
Pottery Barn Belgian Flax Linen duvet cover king size white,search_product,"[(0, 12, 'BRAND'), (13, 33, 'MATERIAL'), (34, 45, 'PRODUCT_TYPE'), (46, 55, 'SIZE')]"
inexpensive Sony headphones under $50,search_product,"[(0, 5, 'CONDITION'), (6, 10, 'BRAND'), (11, 21, 'PRODUCT_TYPE'), (22, 31, 'PRICE_RANGE')]"
Find authentic autographed handball gloves - world champions with COAs,search_product,"[(11, 19, 'AUTHENTICITY'), (20, 40, 'PRODUCT_TYPE'), (42, 68, 'QUALIFICATION')]"
"Zeig mir professionelle Nagelbohrmaschinen mit Staubabsaugung und variabler Drehzahl, für Gel-Nägel",search_product,"[(10, 40, 'PRODUCT_TYPE'), (45, 62, 'FEATURE'), (67, 89, 'FEATURE')]"
SEAT Ibiza de segunda mano 2018 gasolina manual,search_product,"[(0, 4, 'BRAND'), (5, 10, 'MODEL'), (11, 26, 'CONDITION'), (27, 31, 'YEAR'), (32, 40, 'FUEL_TYPE'), (41, 47, 'TRANSMISSION')]"
Ralph Lauren polo shirt custom fit pink medium,search_product,"[(0, 12, 'BRAND'), (13, 23, 'PRODUCT_TYPE'), (24, 35, 'STYLE'), (36, 40, 'COLOR')]"
"Zeig mir professionelle Bartrimmer mit keramischen Klingen und mehreren Aufsätzen, wasserdicht",search_product,"[(10, 29, 'FEATURE'), (30, 42, 'PRODUCT_TYPE'), (47, 71, 'FEATURE')]"
"I need a laptop for gaming, but not an Alienware, with a screen size of at least 15 inches",search_product,"[(10, 16, 'PRODUCT_TYPE'), (21, 27, 'ACTIVITY'), (34, 51, 'NEGATIVE_CONSTRAINT')]"
Je recherche un système de sonorisation portable avec batterie intégrée et connectivité sans fil,search_product,"[(15, 50, 'PRODUCT_TYPE'), (55, 76, 'FEATURE')]"
Sega Genesis console original model 1 with games,search_product,"[(0, 12, 'PLATFORM'), (13, 20, 'PRODUCT_TYPE'), (21, 35, 'VARIANT'), (41, 46, 'INCLUSIONS')]"
Show me professional-grade mosaic tools: wheeled nippers with tungsten,search_product,"[(9, 27, 'PRODUCT_TYPE'), (29, 58, 'SPECIFIC_PRODUCT')]"
cashmere scarf plaid pattern unisex,search_product,"[(0, 8, 'MATERIAL'), (9, 14, 'PRODUCT_TYPE'), (15, 27, 'PATTERN'), (28, 34, 'GENDER')]"
Gebrauchte Gibson Les Paul Standard 2018,search_product,"[(11, 17, 'BRAND'), (18, 26, 'MODEL'), (27, 35, 'VARIANT'), (36, 40, 'YEAR'), (0, 10, 'CONDITION')]"
Find ergonomic gaming chairs with 4D armrests and memory foam lumbar support under $600,search_product,"[(5, 14, 'COMFORT'), (15, 28, 'PRODUCT_TYPE'), (33, 48, 'FEATURE'), (53, 82, 'FEATURE')]"
apple macbook air m2 2023 1TB SSD silver,search_product,"[(0, 5, 'BRAND'), (6, 17, 'MODEL'), (18, 20, 'CHIP'), (21, 25, 'YEAR'), (26, 32, 'CAPACITY'), (33, 39, 'COLOR')]"
"Find me commercial dough mixers with spiral hooks and bowl lifts, 60-quart capacity",search_product,"[(11, 19, 'FEATURE'), (20, 33, 'PRODUCT_TYPE'), (38, 54, 'FEATURE'), (59, 73, 'FEATURE')]"
