query,intent,entities
logitech mx master 3s mouse graphite new,search_product,"[(0, 8, 'BRAND'), (9, 20, 'MODEL'), (21, 26, 'PRODUCT_TYPE'), (27, 35, 'COLOR'), (36, 39, 'CONDITION')]"
logitech mx master 3s mouse graphite fresh,search_product,"[(0, 8, 'BRAND'), (9, 20, 'MODEL'), (21, 26, 'PRODUCT_TYPE'), (27, 35, 'COLOR'), (36, 39, 'CONDITION')]"
rare Pokemon card Charizard 1st edition PSA 10,search_product,"[(0, 4, 'FEATURE'), (5, 17, 'PRODUCT_TYPE'), (18, 27, 'CHARACTER'), (28, 39, 'EDITION'), (40, 46, 'GRADING')]"
apple macbook air m2 2023 1TB SSD silver,search_product,"[(0, 5, 'BRAND'), (6, 17, 'MODEL'), (18, 20, 'CHIP'), (21, 25, 'YEAR'), (26, 32, 'CAPACITY'), (33, 39, 'COLOR')]"
rolex submariner date watch 40mm steel pre-owned,search_product,"[(0, 5, 'BRAND'), (6, 15, 'MODEL'), (16, 21, 'PRODUCT_TYPE'), (22, 27, 'SIZE'), (28, 33, 'MATERIAL'), (34, 43, 'CONDITION')]"
best wireless earbuds under $150 noise cancelling,search_product,"[(5, 16, 'TECH'), (17, 25, 'PRODUCT_TYPE'), (26, 37, 'PRICE_RANGE')]"
red leather sofa for living room sectional used,search_product,"[(0, 3, 'COLOR'), (4, 10, 'MATERIAL'), (11, 15, 'PRODUCT_TYPE'), (21, 32, 'ROOM'), (33, 42, 'STYLE'), (43, 47, 'CONDITION')]"
red leather sofa for living room sectional second-hand,search_product,"[(0, 3, 'COLOR'), (4, 10, 'MATERIAL'), (11, 15, 'PRODUCT_TYPE'), (21, 32, 'ROOM'), (33, 42, 'STYLE'), (43, 47, 'CONDITION')]"
high-end DSLR camera kit with lens Canon 5D Mark IV,search_product,"[(0, 8, 'CONDITION'), (9, 23, 'PRODUCT_TYPE'), (24, 34, 'ACCESSORY'), (35, 40, 'BRAND')]"
wooden dining table for 6 people solid oak extendable,search_product,"[(0, 6, 'MATERIAL'), (7, 19, 'PRODUCT_TYPE'), (24, 34, 'CAPACITY'), (35, 44, 'MATERIAL_DETAIL')]"
Honda Civic headlight assembly 2018 right side OEM,search_product,"[(0, 5, 'BRAND'), (6, 11, 'MODEL'), (12, 30, 'PRODUCT_TYPE'), (31, 35, 'YEAR'), (36, 46, 'SIDE'), (47, 50, 'BRAND')]"
full-size electric guitar case hard shell,search_product,"[(0, 9, 'SIZE'), (10, 26, 'PRODUCT_TYPE'), (27, 37, 'ACCESSORY')]"
stainless steel water bottle 20oz hydro flask,search_product,"[(0, 14, 'MATERIAL'), (15, 27, 'PRODUCT_TYPE'), (28, 32, 'SIZE'), (33, 44, 'BRAND')]"
ergonomic office chair with lumbar support mesh back,search_product,"[(0, 10, 'FEATURE'), (11, 23, 'PRODUCT_TYPE'), (29, 45, 'ACCESSORY')]"
LEGO Star Wars Millennium Falcon set 75192 new sealed,search_product,"[(0, 4, 'BRAND'), (5, 14, 'FRANCHISE'), (15, 32, 'PRODUCT_TYPE'), (33, 40, 'SET_NUMBER'), (41, 44, 'CONDITION'), (45, 51, 'PACKAGING')]"
LEGO Star Wars Millennium Falcon set 75192 latest sealed,search_product,"[(0, 4, 'BRAND'), (5, 14, 'FRANCHISE'), (15, 32, 'PRODUCT_TYPE'), (33, 40, 'SET_NUMBER'), (41, 44, 'CONDITION'), (45, 51, 'PACKAGING')]"
high-speed DSLR lens 50mm f/1.8 Canon EF mount,search_product,"[(0, 11, 'TECH'), (12, 21, 'PRODUCT_TYPE'), (22, 33, 'FEATURE'), (34, 39, 'BRAND')]"
portable air conditioner for small room 8000 BTU used,search_product,"[(0, 8, 'FEATURE'), (9, 26, 'PRODUCT_TYPE'), (32, 43, 'USAGE'), (44, 52, 'COOLING_CAPACITY')]"
portable air conditioner for little room 8000 BTU refurbished,search_product,"[(0, 8, 'FEATURE'), (9, 26, 'PRODUCT_TYPE'), (32, 43, 'USAGE'), (44, 52, 'COOLING_CAPACITY')]"
wireless gaming mouse RGB lighting Logitech G Pro,search_product,"[(0, 8, 'TECH'), (9, 21, 'PRODUCT_TYPE'), (22, 35, 'FEATURE'), (36, 44, 'BRAND'), (45, 49, 'MODEL')]"
compact digital camera for travel Sony RX100 VII used,search_product,"[(0, 7, 'FEATURE'), (8, 24, 'PRODUCT_TYPE'), (30, 37, 'USAGE'), (38, 42, 'BRAND'), (43, 53, 'MODEL')]"
compact digital camera for travel Sony RX100 VII refurbished,search_product,"[(0, 7, 'FEATURE'), (8, 24, 'PRODUCT_TYPE'), (30, 37, 'USAGE'), (38, 42, 'BRAND'), (43, 53, 'MODEL')]"
Vintage comic book Amazing Spider-Man #1 CGC graded,search_product,"[(0, 7, 'FEATURE'), (8, 18, 'PRODUCT_TYPE'), (19, 38, 'TITLE'), (39, 41, 'ISSUE')]"
baby monitor with night vision and temperature sensor,search_product,"[(0, 12, 'PRODUCT_TYPE'), (18, 31, 'FEATURE')]"
wooden cutting board 18x12 inches maple end grain,search_product,"[(0, 6, 'MATERIAL'), (7, 20, 'PRODUCT_TYPE'), (21, 33, 'SIZE'), (34, 39, 'WOOD_TYPE'), (40, 49, 'CONSTRUCTION')]"
wireless security camera with motion detection 2 pack,search_product,"[(0, 8, 'TECH'), (9, 25, 'PRODUCT_TYPE'), (31, 49, 'FEATURE')]"
electric beard trimmer for men Philips Norelco,search_product,"[(0, 8, 'TECH'), (9, 23, 'PRODUCT_TYPE'), (29, 32, 'GENDER'), (33, 40, 'BRAND')]"
DJ Turntable Technics SL-1200MK2 used pair,search_product,"[(0, 13, 'PRODUCT_TYPE'), (14, 22, 'BRAND'), (23, 33, 'MODEL'), (34, 38, 'CONDITION')]"
DJ Turntable Technics SL-1200MK2 pre-owned pair,search_product,"[(0, 13, 'PRODUCT_TYPE'), (14, 22, 'BRAND'), (23, 33, 'MODEL'), (34, 38, 'CONDITION')]"
wireless doorbell with video and chime unit Ring,search_product,"[(0, 8, 'TECH'), (9, 23, 'PRODUCT_TYPE'), (29, 34, 'FEATURE')]"
portable phone charger 10000mAh Anker power bank,search_product,"[(0, 8, 'FEATURE'), (9, 23, 'PRODUCT_TYPE'), (24, 32, 'CAPACITY'), (33, 38, 'BRAND')]"
GoPro HERO10 Black action camera bundle used,search_product,"[(0, 5, 'BRAND'), (6, 17, 'MODEL'), (18, 32, 'PRODUCT_TYPE'), (33, 39, 'INCLUSIONS'), (40, 44, 'CONDITION')]"
GoPro HERO10 Black action camera bundle second-hand,search_product,"[(0, 5, 'BRAND'), (6, 17, 'MODEL'), (18, 32, 'PRODUCT_TYPE'), (33, 39, 'INCLUSIONS'), (40, 44, 'CONDITION')]"
wireless earbuds with noise cancellation Bose QC Earbuds II,search_product,"[(0, 8, 'TECH'), (9, 17, 'PRODUCT_TYPE'), (23, 41, 'FEATURE'), (42, 46, 'BRAND')]"
3D printer filament PLA 1.75mm black 1kg spool,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'MATERIAL'), (15, 21, 'DIAMETER'), (22, 27, 'COLOR'), (28, 35, 'WEIGHT')]"
wireless speaker waterproof JBL Flip 6 blue,search_product,"[(0, 8, 'TECH'), (9, 16, 'PRODUCT_TYPE'), (17, 27, 'FEATURE'), (28, 31, 'BRAND'), (32, 38, 'MODEL'), (39, 43, 'COLOR')]"
Electric guitar strings Ernie Ball Slinky 10-46 gauge,search_product,"[(0, 16, 'PRODUCT_TYPE'), (17, 27, 'BRAND'), (28, 34, 'MODEL'), (35, 45, 'GAUGE')]"
wireless gaming headset with surround sound SteelSeries Arctis 7,search_product,"[(0, 8, 'TECH'), (9, 24, 'PRODUCT_TYPE'), (30, 44, 'FEATURE'), (45, 55, 'BRAND'), (56, 64, 'MODEL')]"
Ford Mustang tail light 2016 left side aftermarket,search_product,"[(0, 4, 'BRAND'), (5, 12, 'MODEL'), (13, 23, 'PRODUCT_TYPE'), (24, 28, 'YEAR'), (29, 38, 'SIDE'), (39, 50, 'BRAND')]"
wireless keyboard mechanical RGB Corsair K95,search_product,"[(0, 8, 'TECH'), (9, 17, 'PRODUCT_TYPE'), (18, 28, 'PRODUCT_TYPE'), (29, 32, 'FEATURE'), (33, 40, 'BRAND'), (41, 44, 'MODEL')]"
Collectible stamp collection worldwide lot 1000+ stamps,search_product,"[(0, 11, 'FEATURE'), (12, 28, 'PRODUCT_TYPE'), (29, 38, 'REGION'), (39, 42, 'INCLUSIONS'), (43, 55, 'QUANTITY')]"
wireless mouse ergonomic vertical Logitech MX Vertical,search_product,"[(0, 8, 'TECH'), (9, 14, 'PRODUCT_TYPE'), (15, 24, 'FEATURE'), (25, 33, 'STYLE'), (34, 42, 'BRAND'), (43, 54, 'MODEL')]"
Graphics card NVIDIA GeForce RTX 3080 used,search_product,"[(0, 13, 'PRODUCT_TYPE'), (14, 20, 'BRAND'), (21, 38, 'MODEL')]"
Graphics card NVIDIA GeForce RTX 3080 second-hand,search_product,"[(0, 13, 'PRODUCT_TYPE'), (14, 20, 'BRAND'), (21, 38, 'MODEL')]"
wireless router WiFi 6 mesh system Netgear Orbi,search_product,"[(0, 8, 'TECH'), (9, 15, 'PRODUCT_TYPE'), (16, 22, 'CERTIFICATION'), (23, 34, 'PRODUCT_TYPE'), (35, 42, 'BRAND'), (43, 47, 'MODEL')]"
RAM module 16GB DDR4 3200MHz Corsair Vengeance,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 15, 'CAPACITY'), (16, 20, 'PRODUCT_TYPE'), (21, 27, 'SPEED'), (28, 35, 'BRAND'), (36, 45, 'MODEL')]"
SSD internal 1TB NVMe Samsung 980 Pro,search_product,"[(0, 3, 'PRODUCT_TYPE'), (4, 12, 'USAGE'), (13, 17, 'CAPACITY'), (18, 22, 'INTERFACE'), (23, 30, 'BRAND')]"
Power supply unit 750W Gold rated modular EVGA,search_product,"[(0, 17, 'PRODUCT_TYPE'), (18, 22, 'POWER'), (23, 33, 'EFFICIENCY'), (34, 42, 'PRODUCT_TYPE')]"
Motherboard AMD B550 ATX ASUS ROG Strix,search_product,"[(0, 11, 'PRODUCT_TYPE'), (12, 15, 'CHIPSET_BRAND'), (16, 20, 'CHIPSET_MODEL'), (21, 24, 'FORM_FACTOR'), (25, 29, 'BRAND')]"
CPU cooler air Noctua NH-D15 chromax.black,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'COOLING_TYPE'), (15, 21, 'BRAND'), (22, 28, 'MODEL'), (29, 42, 'COLOR')]"
Computer case mid-tower ATX tempered glass NZXT H510,search_product,"[(0, 14, 'PRODUCT_TYPE'), (15, 24, 'SIZE'), (25, 28, 'FORM_FACTOR'), (29, 43, 'MATERIAL'), (44, 48, 'BRAND')]"
Monitor 27 inch 1440p 165Hz IPS Dell Alienware,search_product,"[(0, 7, 'PRODUCT_TYPE'), (8, 15, 'SIZE'), (16, 21, 'RESOLUTION'), (22, 27, 'REFRESH_RATE'), (28, 31, 'PANEL_TYPE'), (32, 36, 'BRAND'), (37, 46, 'SERIES')]"
Webcam 1080p Logitech C920 for streaming,search_product,"[(0, 6, 'PRODUCT_TYPE'), (7, 12, 'RESOLUTION'), (13, 21, 'BRAND'), (22, 26, 'MODEL')]"
Microphone USB Blue Yeti condenser podcasting,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'INTERFACE'), (15, 19, 'BRAND'), (20, 24, 'MODEL'), (25, 34, 'PRODUCT_TYPE'), (35, 45, 'USAGE')]"
Cargador portátil para teléfono 10000mAh Anker power bank,search_product,"[(0, 8, 'FEATURE'), (9, 31, 'PRODUCT_TYPE'), (32, 40, 'CAPACITY'), (41, 46, 'BRAND'), (47, 57, 'VARIANT')]"
Cámara de acción GoPro HERO10 Black paquete usado,search_product,"[(16, 21, 'BRAND'), (22, 33, 'MODEL'), (0, 15, 'PRODUCT_TYPE'), (34, 41, 'INCLUSIONS'), (42, 47, 'CONDITION')]"
Auriculares inalámbricos con cancelación de ruido Bose QC Earbuds II,search_product,"[(0, 11, 'TECH'), (12, 22, 'PRODUCT_TYPE'), (28, 46, 'FEATURE'), (47, 51, 'BRAND'), (52, 65, 'MODEL')]"
Filamento para impresora 3D PLA 1.75mm negro 1kg bobina,search_product,"[(0, 25, 'PRODUCT_TYPE'), (26, 29, 'MATERIAL'), (30, 36, 'DIAMETER'), (37, 42, 'COLOR'), (43, 50, 'WEIGHT')]"
Altavoz inalámbrico impermeable JBL Flip 6 azul,search_product,"[(0, 8, 'TECH'), (9, 16, 'PRODUCT_TYPE'), (17, 29, 'FEATURE'), (30, 33, 'BRAND'), (34, 40, 'MODEL'), (41, 45, 'COLOR')]"
Cuerdas para guitarra eléctrica Ernie Ball Slinky calibre 10-46,search_product,"[(0, 29, 'PRODUCT_TYPE'), (30, 40, 'BRAND'), (41, 47, 'MODEL'), (48, 59, 'GAUGE')]"
Auriculares gaming inalámbricos con sonido envolvente SteelSeries Arctis 7,search_product,"[(0, 11, 'TECH'), (12, 28, 'PRODUCT_TYPE'), (34, 51, 'FEATURE'), (52, 62, 'BRAND'), (63, 71, 'MODEL')]"
Faro Ford Mustang 2016 lado izquierdo aftermarket,search_product,"[(5, 9, 'BRAND'), (10, 17, 'MODEL'), (0, 4, 'PRODUCT_TYPE'), (18, 22, 'YEAR'), (23, 36, 'SIDE'), (37, 48, 'BRAND')]"
Teclado inalámbrico mecánico RGB Corsair K95,search_product,"[(0, 8, 'TECH'), (9, 17, 'PRODUCT_TYPE'), (18, 28, 'PRODUCT_TYPE'), (29, 32, 'FEATURE'), (33, 40, 'BRAND'), (41, 44, 'MODEL')]"
Colección de sellos coleccionables lote mundial 1000+ sellos,search_product,"[(13, 27, 'FEATURE'), (0, 20, 'PRODUCT_TYPE'), (28, 37, 'REGION'), (38, 41, 'INCLUSIONS'), (42, 54, 'QUANTITY')]"
Ratón inalámbrico ergonómico vertical Logitech MX Vertical,search_product,"[(0, 8, 'TECH'), (14, 23, 'PRODUCT_TYPE'), (24, 34, 'FEATURE'), (35, 43, 'STYLE'), (44, 52, 'BRAND')]"
Tarjeta gráfica NVIDIA GeForce RTX 3080 usada,search_product,"[(0, 14, 'PRODUCT_TYPE'), (15, 21, 'BRAND'), (22, 39, 'MODEL'), (40, 45, 'CONDITION')]"
Router inalámbrico WiFi 6 sistema mesh Netgear Orbi,search_product,"[(0, 8, 'TECH'), (9, 15, 'PRODUCT_TYPE'), (16, 22, 'CERTIFICATION'), (23, 35, 'PRODUCT_TYPE'), (36, 43, 'BRAND'), (44, 48, 'MODEL')]"
Módulo RAM 16GB DDR4 3200MHz Corsair Vengeance,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 15, 'CAPACITY'), (16, 20, 'PRODUCT_TYPE'), (21, 27, 'SPEED'), (28, 35, 'BRAND'), (36, 45, 'MODEL')]"
SSD interno 1TB NVMe Samsung 980 Pro,search_product,"[(0, 3, 'PRODUCT_TYPE'), (4, 11, 'USAGE'), (12, 16, 'CAPACITY'), (17, 21, 'INTERFACE'), (22, 29, 'BRAND')]"
Fuente de alimentación 750W Gold modular EVGA,search_product,"[(0, 23, 'PRODUCT_TYPE'), (24, 28, 'POWER'), (29, 33, 'EFFICIENCY'), (34, 42, 'PRODUCT_TYPE')]"
Placa base AMD B550 ATX ASUS ROG Strix,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'CHIPSET_BRAND'), (15, 19, 'CHIPSET_MODEL'), (20, 23, 'FORM_FACTOR'), (24, 28, 'BRAND')]"
Refrigerador de CPU por aire Noctua NH-D15 chromax.black,search_product,"[(0, 19, 'PRODUCT_TYPE'), (24, 27, 'COOLING_TYPE'), (28, 34, 'BRAND'), (35, 41, 'MODEL'), (42, 55, 'COLOR')]"
Caja de computadora semitorre ATX vidrio templado NZXT H510,search_product,"[(0, 19, 'PRODUCT_TYPE'), (20, 29, 'SIZE'), (30, 33, 'FORM_FACTOR'), (34, 50, 'MATERIAL'), (51, 55, 'BRAND')]"
Monitor 27 pulgadas 1440p 165Hz IPS Dell Alienware,search_product,"[(0, 7, 'PRODUCT_TYPE'), (8, 19, 'SIZE'), (20, 25, 'RESOLUTION'), (26, 31, 'REFRESH_RATE'), (32, 35, 'PANEL_TYPE'), (36, 40, 'BRAND'), (41, 50, 'SERIES')]"
Webcam 1080p Logitech C920 para streaming,search_product,"[(0, 6, 'PRODUCT_TYPE'), (7, 12, 'RESOLUTION'), (13, 21, 'BRAND'), (22, 26, 'MODEL')]"
Micrófono USB Blue Yeti condensador podcasting,search_product,"[(0, 9, 'PRODUCT_TYPE'), (10, 13, 'INTERFACE'), (14, 18, 'BRAND'), (19, 23, 'MODEL'), (24, 35, 'PRODUCT_TYPE'), (36, 46, 'USAGE')]"
φορητός φορτιστής τηλεφώνου 10000mAh Anker power bank,search_product,"[(0, 7, 'FEATURE'), (8, 29, 'PRODUCT_TYPE'), (30, 38, 'CAPACITY'), (39, 44, 'BRAND')]"
κάμερα δράσης GoPro HERO10 Black πακέτο μεταχειρισμένη,search_product,"[(14, 19, 'BRAND'), (20, 31, 'MODEL'), (0, 13, 'PRODUCT_TYPE'), (32, 38, 'INCLUSIONS'), (39, 53, 'CONDITION')]"
ασύρματα ακουστικά με ακύρωση θορύβου Bose QC Earbuds II,search_product,"[(0, 8, 'TECH'), (9, 18, 'PRODUCT_TYPE'), (23, 40, 'FEATURE'), (41, 45, 'BRAND')]"
νήμα για 3D εκτυπωτή PLA 1.75mm μαύρο 1kg καρούλι,search_product,"[(0, 21, 'PRODUCT_TYPE'), (22, 25, 'MATERIAL'), (26, 32, 'DIAMETER'), (33, 38, 'COLOR'), (39, 46, 'WEIGHT')]"
ασύρματο ηχείο αδιάβροχο JBL Flip 6 μπλε,search_product,"[(0, 8, 'TECH'), (9, 15, 'PRODUCT_TYPE'), (16, 25, 'FEATURE'), (26, 29, 'BRAND'), (30, 36, 'MODEL')]"
χορδές ηλεκτρικής κιθάρας Ernie Ball Slinky πάχος 10-46,search_product,"[(0, 27, 'PRODUCT_TYPE'), (28, 38, 'BRAND'), (39, 45, 'MODEL')]"
ασύρματα ακουστικά gaming με surround ήχο SteelSeries Arctis 7,search_product,"[(0, 8, 'TECH'), (9, 27, 'PRODUCT_TYPE'), (32, 46, 'FEATURE'), (47, 57, 'BRAND')]"
φανάρι Ford Mustang 2016 αριστερό aftermarket,search_product,"[(7, 11, 'BRAND'), (12, 19, 'MODEL'), (0, 6, 'PRODUCT_TYPE'), (20, 24, 'YEAR'), (25, 33, 'SIDE'), (34, 45, 'BRAND')]"
ασύρματο πληκτρολόγιο μηχανικό RGB Corsair K95,search_product,"[(0, 8, 'TECH'), (9, 23, 'PRODUCT_TYPE'), (24, 32, 'PRODUCT_TYPE'), (33, 36, 'FEATURE'), (37, 44, 'BRAND')]"
συλλογή γραμματοσήμων συλλεκτική παρτίδα παγκόσμια 1000+ γραμματόσημα,search_product,"[(23, 33, 'FEATURE'), (0, 22, 'PRODUCT_TYPE'), (34, 43, 'REGION'), (44, 47, 'INCLUSIONS'), (48, 65, 'QUANTITY')]"
ασύρματο ποντίκι εργονομικό κάθετο Logitech MX Vertical,search_product,"[(0, 8, 'TECH'), (9, 16, 'PRODUCT_TYPE'), (17, 27, 'FEATURE'), (28, 35, 'STYLE'), (36, 44, 'BRAND')]"
κάρτα γραφικών NVIDIA GeForce RTX 3080 μεταχειρισμένη,search_product,"[(0, 15, 'PRODUCT_TYPE'), (16, 22, 'BRAND'), (23, 40, 'MODEL')]"
ασύρματος δρομολογητής WiFi 6 σύστημα mesh Netgear Orbi,search_product,"[(0, 8, 'TECH'), (9, 23, 'PRODUCT_TYPE'), (24, 30, 'CERTIFICATION'), (31, 43, 'PRODUCT_TYPE'), (44, 51, 'BRAND')]"
μονάδα RAM 16GB DDR4 3200MHz Corsair Vengeance,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 15, 'CAPACITY'), (16, 20, 'PRODUCT_TYPE'), (21, 27, 'SPEED'), (28, 35, 'BRAND'), (36, 45, 'MODEL')]"
SSD εσωτερικός 1TB NVMe Samsung 980 Pro,search_product,"[(0, 3, 'PRODUCT_TYPE'), (4, 14, 'USAGE'), (15, 19, 'CAPACITY'), (20, 24, 'INTERFACE'), (25, 32, 'BRAND')]"
τροφοδοτικό 750W Gold modular EVGA,search_product,"[(0, 11, 'PRODUCT_TYPE'), (12, 16, 'POWER'), (17, 21, 'EFFICIENCY'), (22, 30, 'PRODUCT_TYPE')]"
μητρική πλακέτα AMD B550 ATX ASUS ROG Strix,search_product,"[(0, 15, 'PRODUCT_TYPE'), (16, 19, 'CHIPSET_BRAND'), (20, 24, 'CHIPSET_MODEL'), (25, 28, 'FORM_FACTOR'), (29, 33, 'BRAND')]"
ψύκτρα CPU αέρα Noctua NH-D15 chromax.black,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 15, 'COOLING_TYPE'), (16, 22, 'BRAND'), (23, 29, 'MODEL'), (30, 43, 'COLOR')]"
κουτί υπολογιστή mid-tower ATX tempered glass NZXT H510,search_product,"[(0, 16, 'PRODUCT_TYPE'), (17, 26, 'SIZE'), (27, 30, 'FORM_FACTOR'), (31, 45, 'MATERIAL'), (46, 50, 'BRAND'), (51, 55, 'MODEL')]"
οθόνη 27 ιντσών 1440p 165Hz IPS Dell Alienware,search_product,"[(0, 5, 'PRODUCT_TYPE'), (6, 16, 'SIZE'), (17, 22, 'RESOLUTION'), (23, 28, 'REFRESH_RATE'), (29, 32, 'PANEL_TYPE'), (33, 37, 'BRAND')]"
web κάμερα 1080p Logitech C920 για streaming,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 16, 'RESOLUTION'), (17, 25, 'BRAND'), (26, 30, 'MODEL')]"
μικρόφωνο USB Blue Yeti πυκνωτικό podcasting,search_product,"[(0, 9, 'PRODUCT_TYPE'), (10, 13, 'INTERFACE'), (14, 18, 'BRAND'), (19, 23, 'MODEL'), (24, 33, 'PRODUCT_TYPE'), (34, 44, 'USAGE')]"
Chargeur portable pour téléphone 10000mAh Anker power bank,search_product,"[(0, 8, 'FEATURE'), (9, 31, 'PRODUCT_TYPE'), (32, 40, 'CAPACITY'), (41, 46, 'BRAND'), (47, 57, 'VARIANT')]"
Caméra d'action GoPro HERO10 Black pack occasion,search_product,"[(16, 21, 'BRAND'), (22, 33, 'MODEL'), (0, 15, 'PRODUCT_TYPE'), (34, 38, 'INCLUSIONS'), (39, 47, 'CONDITION')]"
Écouteurs sans fil à réduction de bruit Bose QC Earbuds II,search_product,"[(0, 9, 'TECH'), (10, 20, 'PRODUCT_TYPE'), (24, 42, 'FEATURE'), (43, 47, 'BRAND')]"
Filament pour imprimante 3D PLA 1.75mm noir 1kg bobine,search_product,"[(0, 25, 'PRODUCT_TYPE'), (26, 29, 'MATERIAL'), (30, 36, 'DIAMETER'), (37, 41, 'COLOR'), (42, 49, 'WEIGHT')]"
Enceinte sans fil étanche JBL Flip 6 bleue,search_product,"[(0, 8, 'TECH'), (9, 16, 'PRODUCT_TYPE'), (17, 24, 'FEATURE'), (25, 28, 'BRAND'), (29, 35, 'MODEL'), (36, 41, 'COLOR')]"
Cordes pour guitare électrique Ernie Ball Slinky tirant 10-46,search_product,"[(0, 29, 'PRODUCT_TYPE'), (30, 40, 'BRAND'), (41, 47, 'MODEL'), (48, 59, 'GAUGE')]"
Casque gaming sans fil avec son surround SteelSeries Arctis 7,search_product,"[(0, 13, 'TECH'), (14, 29, 'PRODUCT_TYPE'), (35, 48, 'FEATURE'), (49, 59, 'BRAND')]"
Phare Ford Mustang 2016 côté gauche aftermarket,search_product,"[(5, 9, 'BRAND'), (10, 17, 'MODEL'), (0, 4, 'PRODUCT_TYPE'), (18, 22, 'YEAR'), (23, 34, 'SIDE'), (35, 46, 'BRAND')]"
Clavier sans fil mécanique RGB Corsair K95,search_product,"[(0, 8, 'TECH'), (9, 17, 'PRODUCT_TYPE'), (18, 28, 'PRODUCT_TYPE'), (29, 32, 'FEATURE'), (33, 40, 'BRAND')]"
Collection de timbres de collection lot mondial 1000+ timbres,search_product,"[(14, 28, 'FEATURE'), (0, 21, 'PRODUCT_TYPE'), (29, 38, 'REGION'), (39, 42, 'INCLUSIONS'), (43, 56, 'QUANTITY')]"
Souris sans fil ergonomique verticale Logitech MX Vertical,search_product,"[(0, 8, 'TECH'), (14, 23, 'PRODUCT_TYPE'), (24, 34, 'FEATURE'), (35, 44, 'STYLE'), (45, 53, 'BRAND')]"
Carte graphique NVIDIA GeForce RTX 3080 occasion,search_product,"[(0, 14, 'PRODUCT_TYPE'), (15, 21, 'BRAND'), (22, 39, 'MODEL'), (40, 48, 'CONDITION')]"
Routeur sans fil WiFi 6 système mesh Netgear Orbi,search_product,"[(0, 8, 'TECH'), (9, 15, 'PRODUCT_TYPE'), (16, 22, 'CERTIFICATION'), (23, 35, 'PRODUCT_TYPE'), (36, 43, 'BRAND'), (44, 48, 'MODEL')]"
Module RAM 16Go DDR4 3200MHz Corsair Vengeance,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 15, 'CAPACITY'), (16, 20, 'PRODUCT_TYPE'), (21, 27, 'SPEED'), (28, 35, 'BRAND'), (36, 45, 'MODEL')]"
SSD interne 1To NVMe Samsung 980 Pro,search_product,"[(0, 3, 'PRODUCT_TYPE'), (4, 11, 'USAGE'), (12, 16, 'CAPACITY'), (17, 21, 'INTERFACE'), (22, 29, 'BRAND')]"
Bloc d'alimentation 750W Gold modulaire EVGA,search_product,"[(0, 20, 'PRODUCT_TYPE'), (21, 25, 'POWER'), (26, 30, 'EFFICIENCY'), (31, 40, 'PRODUCT_TYPE')]"
Carte mère AMD B550 ATX ASUS ROG Strix,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'CHIPSET_BRAND'), (15, 19, 'CHIPSET_MODEL'), (20, 23, 'FORM_FACTOR'), (24, 28, 'BRAND')]"
Refroidisseur de CPU à air Noctua NH-D15 chromax.black,search_product,"[(0, 20, 'PRODUCT_TYPE'), (24, 27, 'COOLING_TYPE'), (28, 34, 'BRAND'), (35, 41, 'MODEL')]"
Boîtier PC moyen tour ATX verre trempé NZXT H510,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 22, 'SIZE'), (23, 26, 'FORM_FACTOR'), (27, 40, 'MATERIAL'), (41, 45, 'BRAND')]"
Moniteur 27 pouces 1440p 165Hz IPS Dell Alienware,search_product,"[(0, 8, 'PRODUCT_TYPE'), (9, 18, 'SIZE'), (19, 24, 'RESOLUTION'), (25, 30, 'REFRESH_RATE'), (31, 34, 'PANEL_TYPE'), (35, 39, 'BRAND'), (40, 49, 'SERIES')]"
Webcam 1080p Logitech C920 pour streaming,search_product,"[(0, 6, 'PRODUCT_TYPE'), (7, 12, 'RESOLUTION'), (13, 21, 'BRAND'), (22, 26, 'MODEL')]"
Microphone USB Blue Yeti condensateur podcasting,search_product,"[(0, 10, 'PRODUCT_TYPE'), (11, 14, 'INTERFACE'), (15, 19, 'BRAND'), (20, 24, 'MODEL'), (25, 36, 'PRODUCT_TYPE'), (37, 47, 'USAGE')]"
Tragbares Handy-Ladegerät 10000mAh Anker Powerbank,search_product,"[(0, 9, 'FEATURE'), (10, 27, 'PRODUCT_TYPE'), (28, 36, 'CAPACITY'), (37, 42, 'BRAND')]"
Action-Kamera GoPro HERO10 Black Bundle gebraucht,search_product,"[(14, 19, 'BRAND'), (20, 31, 'MODEL'), (0, 13, 'PRODUCT_TYPE'), (32, 38, 'INCLUSIONS'), (39, 48, 'CONDITION')]"
Kabellose Ohrhörer mit Geräuschunterdrückung Bose QC Earbuds II,search_product,"[(0, 9, 'TECH'), (10, 18, 'PRODUCT_TYPE'), (24, 46, 'FEATURE'), (47, 51, 'BRAND')]"
