query,intent,entities
I need a Tonal smart home gym with digital cable resistance system,search_product,"[(10, 15, 'BRAND'), (16, 21, 'FEATURE'), (22, 30, 'PRODUCT_TYPE'), (36, 42, 'FEATURE'), (43, 60, 'TECH')]"
Do you sell power racks with squat rack and pull-up bar features,search_product,"[(12, 23, 'PRODUCT_TYPE'), (29, 39, 'TYPE'), (44, 55, 'FEATURE')]"
I'm searching for a Rogue RML-390F Monster Lite folding power rack,search_product,"[(21, 26, 'BRAND'), (27, 35, 'MODEL'), (36, 48, 'SERIES'), (49, 56, 'FEATURE'), (57, 67, 'PRODUCT_TYPE')]"
Show me REP Fitness PR-4000 4 post cage power racks,search_product,"[(8, 19, 'BRAND'), (20, 27, 'MODEL'), (28, 34, 'TYPE'), (35, 39, 'TYPE'), (40, 51, 'PRODUCT_TYPE')]"
I want to buy a Titan T-3 power rack that is 36 inches deep and 82 inches tall,search_product,"[(19, 24, 'BRAND'), (25, 28, 'MODEL'), (29, 39, 'PRODUCT_TYPE'), (48, 61, 'DEPTH'), (66, 80, 'HEIGHT')]"
Looking for PRx Performance Profile wall mounted folding power racks,search_product,"[(12, 27, 'BRAND'), (28, 35, 'MODEL'), (36, 48, 'FEATURE'), (49, 56, 'FEATURE'), (57, 68, 'PRODUCT_TYPE')]"
Can you find me a Rogue Ohio Power Bar 20kg Olympic barbell in stainless steel,search_product,"[(19, 24, 'BRAND'), (25, 40, 'MODEL'), (41, 45, 'WEIGHT'), (46, 62, 'PRODUCT_TYPE'), (66, 81, 'MATERIAL')]"
I need an Eleiko IPF Powerlifting 20kg competition barbell,search_product,"[(12, 18, 'BRAND'), (19, 35, 'MODEL'), (36, 40, 'WEIGHT'), (41, 52, 'TIER'), (53, 60, 'PRODUCT_TYPE')]"
Do you have Texas Power Bar 20kg IPF approved Olympic barbells in zinc finish,search_product,"[(12, 27, 'MODEL'), (28, 32, 'WEIGHT'), (33, 45, 'CERTIFICATION'), (46, 62, 'PRODUCT_TYPE'), (66, 70, 'FINISH')]"
I'm interested in buying Rogue Echo V2 bumper plates in 45 lb pairs,search_product,"[(27, 32, 'BRAND'), (33, 37, 'MODEL'), (38, 40, 'VERSION'), (41, 54, 'PRODUCT_TYPE'), (58, 63, 'WEIGHT'), (64, 69, 'QUANTITY')]"
Please show me REP Fitness color coded 45 lb bumper plates,search_product,"[(15, 26, 'BRAND'), (27, 38, 'FEATURE'), (39, 44, 'WEIGHT'), (45, 58, 'PRODUCT_TYPE')]"
I want Titan Competition 45 lb bumper plates sold in pairs,search_product,"[(7, 12, 'BRAND'), (13, 24, 'TIER'), (25, 30, 'WEIGHT'), (31, 44, 'PRODUCT_TYPE'), (55, 60, 'QUANTITY')]"
Looking for Fringe Sport virgin rubber 45 lb bumper plate sets,search_product,"[(12, 24, 'BRAND'), (25, 37, 'MATERIAL'), (38, 43, 'WEIGHT'), (44, 62, 'PRODUCT_TYPE')]"
Can I get an adjustable bench that goes flat incline and decline positions,search_product,"[(14, 30, 'PRODUCT_TYPE'), (41, 45, 'POSITION'), (46, 53, 'POSITION'), (58, 65, 'POSITION')]"
I need a REP Fitness AB-5200 FID adjustable weight bench,search_product,"[(10, 21, 'BRAND'), (22, 29, 'MODEL'), (30, 33, 'TYPE'), (34, 56, 'PRODUCT_TYPE')]"
Do you sell Rogue Adjustable Bench 3.0 with incline flat and decline,search_product,"[(12, 17, 'BRAND'), (18, 38, 'PRODUCT_TYPE'), (48, 55, 'POSITION'), (56, 60, 'POSITION'), (65, 72, 'POSITION')]"
I'm looking for a folding home treadmill with 2.5 HP motor,search_product,"[(18, 25, 'FEATURE'), (26, 30, 'USAGE'), (31, 40, 'PRODUCT_TYPE'), (46, 52, 'POWER')]"
Show me NordicTrack Commercial 2450 treadmills with 22 inch touchscreen,search_product,"[(8, 20, 'BRAND'), (21, 36, 'MODEL'), (37, 47, 'PRODUCT_TYPE'), (53, 70, 'FEATURE')]"
I want to buy a Peloton Tread treadmill with 23.8 inch screen and slat belt,search_product,"[(19, 26, 'BRAND'), (27, 32, 'MODEL'), (33, 42, 'PRODUCT_TYPE'), (48, 62, 'FEATURE'), (67, 75, 'BELT')]"
Looking for Sole F85 folding treadmills with 22 inch incline up to 15 percent,search_product,"[(12, 16, 'BRAND'), (17, 20, 'MODEL'), (21, 39, 'PRODUCT_TYPE'), (45, 52, 'SIZE'), (53, 72, 'INCLINE')]"
Can you help me find a Concept2 RowErg rowing machine with PM5 monitor,search_product,"[(23, 31, 'BRAND'), (32, 38, 'MODEL'), (39, 53, 'PRODUCT_TYPE'), (59, 70, 'FEATURE')]"
I need a WaterRower Natural water resistance rowing machine in ash wood,search_product,"[(10, 20, 'BRAND'), (21, 28, 'MODEL'), (29, 45, 'RESISTANCE'), (46, 60, 'PRODUCT_TYPE'), (64, 72, 'MATERIAL')]"
Do you have Hydrow connected rowing machines with 22 inch touchscreen,search_product,"[(12, 18, 'BRAND'), (19, 28, 'FEATURE'), (29, 44, 'PRODUCT_TYPE'), (50, 67, 'FEATURE')]"
I'm searching for a Peloton Bike Plus with 24 inch rotating touchscreen,search_product,"[(21, 28, 'BRAND'), (29, 34, 'MODEL'), (40, 47, 'SIZE'), (48, 68, 'FEATURE')]"
Please show me Keiser M3i magnetic resistance indoor cycling spin bikes,search_product,"[(15, 21, 'BRAND'), (22, 25, 'MODEL'), (26, 45, 'RESISTANCE'), (46, 66, 'PRODUCT_TYPE')]"
I want a Schwinn IC4 exercise bike with Bluetooth and magnetic resistance,search_product,"[(9, 16, 'BRAND'), (17, 20, 'MODEL'), (21, 34, 'PRODUCT_TYPE'), (40, 49, 'CONNECTIVITY'), (54, 73, 'RESISTANCE')]"
Looking for NordicTrack S22i exercise bikes with incline and decline features,search_product,"[(12, 24, 'BRAND'), (25, 29, 'MODEL'), (30, 44, 'PRODUCT_TYPE'), (50, 57, 'FEATURE'), (62, 69, 'FEATURE')]"
Can I see some Wahoo KICKR smart indoor bike trainers with direct drive,search_product,"[(17, 22, 'BRAND'), (23, 28, 'MODEL'), (29, 53, 'PRODUCT_TYPE'), (59, 71, 'TECH')]"
I need an elliptical trainer with front drive that is compact for home use,search_product,"[(12, 30, 'PRODUCT_TYPE'), (36, 47, 'TYPE'), (56, 63, 'FEATURE')]"
Do you sell NordicTrack SpaceSaver SE9i folding elliptical trainers with iFit,search_product,"[(12, 24, 'BRAND'), (25, 39, 'MODEL'), (40, 47, 'FEATURE'), (48, 67, 'PRODUCT_TYPE'), (73, 77, 'SUBSCRIPTION')]"
I'm interested in buying a Sole E95 front drive elliptical trainer with 20 inch stride,search_product,"[(27, 31, 'BRAND'), (32, 35, 'MODEL'), (36, 47, 'TYPE'), (48, 66, 'PRODUCT_TYPE'), (72, 85, 'STRIDE')]"
Show me Precor EFX 225 commercial grade elliptical trainers,search_product,"[(8, 14, 'BRAND'), (15, 22, 'MODEL'), (23, 39, 'TIER'), (40, 59, 'PRODUCT_TYPE')]"
I want a Wilson Blade 98 v8 tennis racket with 16x19 string pattern 305g weight,search_product,"[(9, 15, 'BRAND'), (16, 27, 'MODEL'), (28, 41, 'PRODUCT_TYPE'), (47, 52, 'STRING_PATTERN'), (68, 72, 'WEIGHT')]"
Looking for Babolat Pure Aero tennis rackets used by Rafael Nadal,search_product,"[(12, 19, 'BRAND'), (20, 29, 'MODEL'), (30, 44, 'PRODUCT_TYPE'), (53, 65, 'PLAYER')]"
Can you find me a Head Gravity Pro tennis racket with 100 sq in head size,search_product,"[(19, 23, 'BRAND'), (24, 35, 'MODEL'), (36, 49, 'PRODUCT_TYPE'), (55, 63, 'HEAD_SIZE')]"
I need a Yonex EZONE 98 tennis racket in blue 305g like Naomi Osaka uses,search_product,"[(10, 15, 'BRAND'), (16, 24, 'MODEL'), (25, 38, 'PRODUCT_TYPE'), (42, 46, 'COLOR'), (47, 51, 'WEIGHT'), (57, 68, 'PLAYER')]"
Do you have TaylorMade Qi10 Max 460cc adjustable loft golf drivers,search_product,"[(12, 22, 'BRAND'), (23, 31, 'MODEL'), (32, 37, 'HEAD_SIZE'), (38, 53, 'FEATURE'), (54, 66, 'PRODUCT_TYPE')]"
I'm looking for Callaway Paradym Ai Smoke triple diamond golf drivers,search_product,"[(17, 25, 'BRAND'), (26, 42, 'MODEL'), (43, 57, 'VARIANT'), (58, 70, 'PRODUCT_TYPE')]"
Please show me Titleist TSR3 460cc adjustable golf drivers with SureFit technology,search_product,"[(15, 23, 'BRAND'), (24, 28, 'MODEL'), (29, 34, 'HEAD_SIZE'), (35, 45, 'FEATURE'), (46, 58, 'PRODUCT_TYPE'), (64, 71, 'TECH')]"
I want a Ping G430 Max 460cc forgiving golf driver with draw bias,search_product,"[(9, 13, 'BRAND'), (14, 22, 'MODEL'), (23, 28, 'HEAD_SIZE'), (29, 38, 'FEATURE'), (39, 50, 'PRODUCT_TYPE'), (56, 65, 'FEATURE')]"
Looking for TaylorMade P770 4-PW forged players golf iron sets,search_product,"[(12, 22, 'BRAND'), (23, 27, 'MODEL'), (28, 32, 'SET'), (33, 39, 'CONSTRUCTION'), (40, 47, 'CATEGORY'), (48, 62, 'PRODUCT_TYPE')]"
Can I get some Callaway Apex Pro 4-PW forged tour golf irons,search_product,"[(17, 25, 'BRAND'), (26, 34, 'MODEL'), (35, 39, 'SET'), (40, 46, 'CONSTRUCTION'), (47, 51, 'TIER'), (52, 63, 'PRODUCT_TYPE')]"
I need Titleist T200 4-PW progressive blade golf irons,search_product,"[(7, 15, 'BRAND'), (16, 20, 'MODEL'), (21, 25, 'SET'), (26, 37, 'DESIGN'), (38, 43, 'TYPE'), (44, 55, 'PRODUCT_TYPE')]"
Do you sell Ping i530 5-PW forged hollow body golf irons,search_product,"[(12, 16, 'BRAND'), (17, 21, 'MODEL'), (22, 26, 'SET'), (27, 33, 'CONSTRUCTION'), (34, 45, 'DESIGN'), (46, 57, 'PRODUCT_TYPE')]"
I'm searching for Mizuno JPX 923 Hot Metal game improvement golf irons,search_product,"[(21, 27, 'BRAND'), (28, 46, 'MODEL'), (47, 63, 'CATEGORY'), (64, 75, 'PRODUCT_TYPE')]"
Show me Cobra Darkspeed X 460cc adjustable weight golf drivers,search_product,"[(8, 13, 'BRAND'), (14, 25, 'MODEL'), (26, 31, 'HEAD_SIZE'), (32, 49, 'FEATURE'), (50, 62, 'PRODUCT_TYPE')]"
I want to buy a second hand iPhone 14 Pro Max in excellent condition unlocked,search_product,"[(19, 30, 'CONDITION'), (31, 46, 'MODEL'), (50, 69, 'CONDITION'), (70, 78, 'FEATURE')]"
Looking for certified pre-owned MacBook Pro 16 inch with M2 Max chip,search_product,"[(12, 31, 'CONDITION'), (32, 43, 'MODEL'), (44, 51, 'SIZE'), (57, 63, 'PROCESSOR')]"
Can you find me a gently used Sony A7 IV mirrorless camera body only,search_product,"[(19, 30, 'CONDITION'), (31, 35, 'BRAND'), (36, 41, 'MODEL'), (42, 59, 'PRODUCT_TYPE'), (60, 69, 'INCLUSIONS')]"
I need an open box Samsung Galaxy S24 Ultra 512GB in titanium gray,search_product,"[(12, 20, 'CONDITION'), (21, 28, 'BRAND'), (29, 45, 'MODEL'), (46, 51, 'STORAGE'), (55, 68, 'COLOR')]"
Do you have any like new Nintendo Switch OLED consoles with games included,search_product,"[(17, 25, 'CONDITION'), (26, 34, 'BRAND'), (35, 41, 'PRODUCT_TYPE'), (42, 46, 'MODEL'), (47, 55, 'PRODUCT_TYPE'), (61, 66, 'ACCESSORY')]"
I'm interested in a refurbished Dell XPS 15 laptop with 32GB RAM and 1TB SSD,search_product,"[(20, 31, 'CONDITION'), (32, 36, 'BRAND'), (37, 40, 'MODEL'), (44, 50, 'PRODUCT_TYPE'), (56, 62, 'RAM'), (67, 73, 'STORAGE')]"
Please show me used Bose QuietComfort 45 headphones in mint condition,search_product,"[(15, 19, 'CONDITION'), (20, 24, 'BRAND'), (25, 40, 'MODEL'), (41, 51, 'PRODUCT_TYPE'), (55, 69, 'CONDITION')]"
I want a factory refurbished Dyson V15 Detect cordless vacuum with warranty,search_product,"[(9, 28, 'CONDITION'), (29, 34, 'BRAND'), (35, 38, 'MODEL'), (39, 45, 'MODEL'), (46, 61, 'PRODUCT_TYPE'), (67, 75, 'FEATURE')]"
Looking for seller refurbished Apple Watch Ultra 2 with cellular GPS,search_product,"[(12, 30, 'CONDITION'), (31, 36, 'BRAND'), (37, 49, 'MODEL'), (55, 63, 'FEATURE'), (64, 67, 'FEATURE')]"
Can I get a pre-owned Canon EOS R5 full frame mirrorless camera body,search_product,"[(12, 21, 'CONDITION'), (22, 27, 'BRAND'), (28, 34, 'MODEL'), (35, 45, 'SENSOR'), (46, 63, 'PRODUCT_TYPE'), (64, 68, 'INCLUSIONS')]"
I need something under 100 dollars for wireless earbuds with good sound quality,search_product,"[(7, 28, 'PRICE_RANGE'), (33, 49, 'PRODUCT_TYPE'), (55, 73, 'FEATURE')]"
Do you have anything between 500 and 1000 for a decent gaming monitor,search_product,"[(21, 40, 'PRICE_RANGE'), (54, 68, 'PRODUCT_TYPE')]"
I'm looking for laptops that cost no more than 800 bucks for college use,search_product,"[(17, 24, 'PRODUCT_TYPE'), (36, 56, 'PRICE_RANGE'), (61, 72, 'USAGE')]"
Show me smart TVs in the 400 to 600 dollar range with 4K resolution,search_product,"[(8, 17, 'PRODUCT_TYPE'), (25, 48, 'PRICE_RANGE'), (54, 56, 'RESOLUTION')]"
I want headphones priced at less than 150 with noise cancellation feature,search_product,"[(7, 17, 'PRODUCT_TYPE'), (28, 44, 'PRICE_RANGE'), (50, 68, 'FEATURE')]"
Looking for fitness trackers costing around 200 or less with heart rate monitoring,search_product,"[(12, 28, 'PRODUCT_TYPE'), (38, 53, 'PRICE_RANGE'), (59, 79, 'FEATURE')]"
Can you find me tablets priced from 300 to 500 with stylus support,search_product,"[(18, 25, 'PRODUCT_TYPE'), (33, 48, 'PRICE_RANGE'), (54, 68, 'FEATURE')]"
I need a mechanical keyboard that costs under 75 dollars with RGB backlighting,search_product,"[(10, 29, 'PRODUCT_TYPE'), (42, 59, 'PRICE_RANGE'), (65, 81, 'FEATURE')]"
Do you have any cameras in the 1000 to 1500 price range for beginners,search_product,"[(17, 24, 'PRODUCT_TYPE'), (32, 52, 'PRICE_RANGE'), (57, 66, 'SKILL_LEVEL')]"
I'm searching for monitors priced below 300 with at least 144Hz refresh rate,search_product,"[(21, 29, 'PRODUCT_TYPE'), (37, 52, 'PRICE_RANGE'), (67, 72, 'REFRESH_RATE')]"
Show me phones with 5G connectivity that have at least 128GB storage under 600,search_product,"[(8, 14, 'PRODUCT_TYPE'), (20, 22, 'CONNECTIVITY'), (46, 51, 'STORAGE'), (60, 69, 'PRICE_RANGE')]"
I want a laptop with minimum 16GB RAM and 512GB SSD for software development,search_product,"[(9, 15, 'PRODUCT_TYPE'), (29, 35, 'RAM'), (40, 46, 'STORAGE'), (51, 71, 'USAGE')]"
Looking for TVs with HDMI 2.1 ports and at least 120Hz refresh rate for gaming,search_product,"[(12, 15, 'PRODUCT_TYPE'), (21, 30, 'CONNECTIVITY'), (48, 53, 'REFRESH_RATE'), (69, 75, 'USAGE')]"
Can you find headphones with at least 30 hour battery life and Bluetooth 5.0,search_product,"[(13, 23, 'PRODUCT_TYPE'), (37, 51, 'BATTERY_LIFE'), (56, 69, 'CONNECTIVITY')]"
I need a tablet with minimum 8GB RAM and 256GB storage for digital art,search_product,"[(10, 16, 'PRODUCT_TYPE'), (30, 36, 'RAM'), (41, 47, 'STORAGE'), (52, 63, 'USAGE')]"
Do you have any graphics cards with at least 16GB VRAM for video editing,search_product,"[(17, 31, 'PRODUCT_TYPE'), (45, 52, 'VRAM'), (57, 70, 'USAGE')]"
I would like some product suggestions similar to AirPods Pro for around 200,search_product,"[(43, 54, 'SIMILAR_TO'), (66, 76, 'PRICE_RANGE')]"
Can you recommend alternatives to the Sony WH-1000XM5 headphones under 300,search_product,"[(25, 37, 'BRAND'), (38, 48, 'MODEL'), (49, 59, 'PRODUCT_TYPE'), (60, 69, 'PRICE_RANGE')]"
I need something like the Kindle Paperwhite but with a larger screen,search_product,"[(7, 28, 'SIMILAR_TO'), (36, 48, 'FEATURE')]"
Do you have anything comparable to Herman Miller chairs but more affordable,search_product,"[(25, 38, 'BRAND'), (39, 45, 'PRODUCT_TYPE'), (55, 70, 'PRICE_PREFERENCE')]"
Looking for earbuds that perform like Galaxy Buds Pro but cost less,search_product,"[(12, 19, 'PRODUCT_TYPE'), (41, 56, 'SIMILAR_TO'), (61, 70, 'PRICE_PREFERENCE')]"
I want monitors that are similar quality to the LG UltraFine 5K display,search_product,"[(7, 15, 'PRODUCT_TYPE'), (44, 46, 'BRAND'), (47, 61, 'MODEL'), (62, 71, 'PRODUCT_TYPE')]"
Show me laptops comparable to MacBook Air but running Windows,search_product,"[(8, 15, 'PRODUCT_TYPE'), (30, 41, 'SIMILAR_TO'), (54, 61, 'OS')]"
Can you find robot vacuums that work as well as Roomba but cheaper,search_product,"[(13, 26, 'PRODUCT_TYPE'), (50, 56, 'BRAND'), (61, 68, 'PRICE_PREFERENCE')]"
I need a standing desk similar to Uplift V2 but under 500 dollars,search_product,"[(10, 23, 'PRODUCT_TYPE'), (35, 44, 'SIMILAR_TO'), (49, 66, 'PRICE_RANGE')]"
Do you have coffee makers that make espresso like Breville machines at lower price,search_product,"[(12, 25, 'PRODUCT_TYPE'), (36, 43, 'STYLE'), (49, 57, 'BRAND'), (58, 66, 'PRODUCT_TYPE'), (70, 81, 'PRICE_PREFERENCE')]"
I'm looking for running shoes similar to Nike Vaporfly for training,search_product,"[(17, 30, 'PRODUCT_TYPE'), (42, 46, 'BRAND'), (47, 56, 'SIMILAR_TO'), (61, 69, 'USAGE')]"
Please find me headphones like Bose QC45 but with better bass response,search_product,"[(19, 29, 'PRODUCT_TYPE'), (35, 39, 'BRAND'), (40, 44, 'MODEL'), (54, 73, 'FEATURE')]"
I want something that competes with iPad Pro but is more budget friendly,search_product,"[(31, 39, 'SIMILAR_TO'), (48, 67, 'PRICE_PREFERENCE')]"
Looking for smart speakers equivalent to HomePod mini in sound quality,search_product,"[(12, 26, 'PRODUCT_TYPE'), (42, 54, 'SIMILAR_TO'), (58, 71, 'FEATURE')]"
Can I see fitness trackers that rival Whoop band but without subscription fees,search_product,"[(10, 26, 'PRODUCT_TYPE'), (38, 43, 'BRAND'), (44, 48, 'PRODUCT_TYPE'), (57, 81, 'FEATURE')]"
I need gaming keyboards similar to Razer Huntsman but more affordable,search_product,"[(7, 23, 'PRODUCT_TYPE'), (35, 40, 'BRAND'), (41, 49, 'SIMILAR_TO'), (54, 69, 'PRICE_PREFERENCE')]"
Do you have action cameras comparable to GoPro Hero 12 for under 200,search_product,"[(12, 26, 'PRODUCT_TYPE'), (42, 47, 'BRAND'), (48, 55, 'MODEL'), (60, 69, 'PRICE_RANGE')]"
I'm searching for wireless chargers like MagSafe but for Android phones,search_product,"[(21, 38, 'PRODUCT_TYPE'), (44, 51, 'SIMILAR_TO'), (60, 74, 'COMPATIBILITY')]"
Show me home security camera systems with night vision and motion detection,search_product,"[(8, 36, 'PRODUCT_TYPE'), (42, 54, 'FEATURE'), (59, 75, 'FEATURE')]"
I need a portable air conditioner that can cool a 500 square foot room,search_product,"[(10, 36, 'PRODUCT_TYPE'), (51, 71, 'COVERAGE')]"
Can you find me mechanical keyboards with Cherry MX Blue switches and RGB lighting,search_product,"[(17, 37, 'PRODUCT_TYPE'), (43, 63, 'SWITCH_TYPE'), (68, 80, 'FEATURE')]"
Looking for professional grade espresso machines with dual boilers under 2000,search_product,"[(12, 30, 'TIER'), (31, 48, 'PRODUCT_TYPE'), (54, 66, 'FEATURE'), (67, 77, 'PRICE_RANGE')]"
I want to buy a mirrorless camera body for wildlife photography not Canon,search_product,"[(17, 40, 'PRODUCT_TYPE'), (45, 65, 'USAGE'), (66, 75, 'BRAND_EXCLUSION')]"
Do you have any smart thermostats that work with Apple HomeKit and Google Home,search_product,"[(16, 33, 'PRODUCT_TYPE'), (49, 62, 'COMPATIBILITY'), (67, 78, 'COMPATIBILITY')]"
Please show me high-end turntables with built-in preamps for vinyl enthusiasts,search_product,"[(15, 23, 'TIER'), (24, 34, 'PRODUCT_TYPE'), (40, 56, 'FEATURE'), (61, 78, 'USAGE')]"
I'm searching for gaming monitors with 240Hz refresh rate and G-Sync support,search_product,"[(21, 37, 'PRODUCT_TYPE'), (43, 58, 'REFRESH_RATE'), (63, 77, 'FEATURE')]"
Can I see some outdoor patio furniture sets that are weather resistant,search_product,"[(16, 42, 'PRODUCT_TYPE'), (52, 69, 'FEATURE')]"
I need a reliable NAS storage system with at least 4 drive bays for home use,search_product,"[(10, 18, 'TIER'), (19, 37, 'PRODUCT_TYPE'), (52, 64, 'CAPACITY'), (69, 77, 'USAGE')]"
Looking for noise cancelling earbuds with transparency mode not AirPods,search_product,"[(12, 36, 'PRODUCT_TYPE'), (42, 59, 'FEATURE'), (60, 72, 'MODEL_EXCLUSION')]"
Show me USB-C docking stations compatible with MacBook Pro and external monitors,search_product,"[(8, 30, 'PRODUCT_TYPE'), (47, 58, 'COMPATIBILITY'), (63, 80, 'COMPATIBILITY')]"
I want a compact treadmill that folds for apartment living under 800 dollars,search_product,"[(9, 26, 'PRODUCT_TYPE'), (32, 37, 'FEATURE'), (42, 58, 'USAGE'), (59, 76, 'PRICE_RANGE')]"
Do you have any refurbished Dell XPS laptops with 16GB RAM and SSD storage,search_product,"[(16, 27, 'CONDITION'), (28, 32, 'BRAND'), (33, 36, 'MODEL'), (37, 44, 'PRODUCT_TYPE'), (50, 56, 'RAM'), (61, 72, 'STORAGE')]"
Can you recommend smart door locks with fingerprint readers and keypad entry,search_product,"[(18, 34, 'PRODUCT_TYPE'), (40, 59, 'FEATURE'), (64, 76, 'FEATURE')]"
I'm looking for a mid-tower gaming PC case with good airflow and tempered glass,search_product,"[(18, 41, 'PRODUCT_TYPE'), (47, 59, 'FEATURE'), (64, 78, 'MATERIAL')]"
Please find me trail running shoes for technical terrain size 11 mens,search_product,"[(15, 34, 'PRODUCT_TYPE'), (39, 56, 'USAGE'), (57, 64, 'SIZE'), (65, 69, 'GENDER')]"
I need a cordless stick vacuum that works well on pet hair from Dyson or Shark,search_product,"[(10, 32, 'PRODUCT_TYPE'), (51, 59, 'FEATURE'), (65, 70, 'BRAND'), (74, 79, 'BRAND')]"
Show me portable Bluetooth speakers with 360 degree sound for outdoor parties,search_product,"[(8, 35, 'PRODUCT_TYPE'), (41, 58, 'FEATURE'), (63, 78, 'USAGE')]"
Looking for adjustable dumbbells that go up to 90 pounds for home gym,search_product,"[(12, 32, 'PRODUCT_TYPE'), (45, 54, 'WEIGHT'), (59, 67, 'USAGE')]"
I want an electric smoker with WiFi temperature control for backyard BBQ,search_product,"[(10, 25, 'PRODUCT_TYPE'), (31, 55, 'FEATURE'), (60, 72, 'USAGE')]"
Can you find carbon fiber road bikes under 3000 with Shimano groupset,search_product,"[(13, 35, 'PRODUCT_TYPE'), (36, 46, 'PRICE_RANGE'), (52, 68, 'COMPONENT')]"
Do you have any studio monitor speakers for music production 8 inch woofers,search_product,"[(16, 39, 'PRODUCT_TYPE'), (44, 60, 'USAGE'), (61, 74, 'SIZE')]"
I'm searching for memory foam mattresses California king size medium firm,search_product,"[(21, 42, 'PRODUCT_TYPE'), (43, 63, 'SIZE'), (64, 75, 'FIRMNESS')]"
Please show me waterproof hiking boots with Gore-Tex for winter conditions,search_product,"[(15, 38, 'PRODUCT_TYPE'), (44, 52, 'MATERIAL'), (57, 75, 'USAGE')]"
I need an ergonomic office chair with lumbar support and headrest under 500,search_product,"[(10, 33, 'PRODUCT_TYPE'), (39, 53, 'FEATURE'), (58, 66, 'FEATURE'), (67, 76, 'PRICE_RANGE')]"
Looking for smart garage door openers compatible with existing MyQ systems,search_product,"[(12, 37, 'PRODUCT_TYPE'), (54, 65, 'COMPATIBILITY'), (66, 73, 'BRAND')]"
Show me entry-level DSLR cameras with kit lens for beginners not Nikon,search_product,"[(8, 19, 'TIER'), (20, 32, 'PRODUCT_TYPE'), (38, 46, 'INCLUSIONS'), (51, 61, 'USAGE'), (62, 71, 'BRAND_EXCLUSION')]"
I want to purchase a high capacity power station for camping 1000Wh minimum,search_product,"[(20, 47, 'PRODUCT_TYPE'), (52, 59, 'USAGE'), (60, 74, 'CAPACITY')]"
Can I see pressure washers with at least 3000 PSI for driveway cleaning,search_product,"[(10, 27, 'PRODUCT_TYPE'), (42, 50, 'POWER'), (55, 72, 'USAGE')]"
Do you have cast iron skillets pre-seasoned 12 inch Lodge or similar brands,search_product,"[(12, 30, 'PRODUCT_TYPE'), (31, 43, 'FEATURE'), (44, 51, 'SIZE'), (52, 57, 'BRAND')]"
I'm looking for wireless mesh WiFi systems that cover 5000 square feet,search_product,"[(18, 42, 'PRODUCT_TYPE'), (54, 70, 'COVERAGE')]"
Please find me electric standing desk frames with memory presets dual motor,search_product,"[(15, 45, 'PRODUCT_TYPE'), (51, 65, 'FEATURE'), (66, 76, 'FEATURE')]"
I need over-ear headphones for studio recording with flat frequency response,search_product,"[(7, 25, 'PRODUCT_TYPE'), (30, 46, 'USAGE'), (52, 75, 'FEATURE')]"
Looking for budget friendly robot lawn mowers for small yards under 1000,search_product,"[(12, 27, 'TIER'), (28, 44, 'PRODUCT_TYPE'), (49, 60, 'COVERAGE'), (61, 71, 'PRICE_RANGE')]"
Show me electric bikes with mid-drive motors and integrated batteries,search_product,"[(8, 22, 'PRODUCT_TYPE'), (28, 44, 'MOTOR'), (49, 69, 'FEATURE')]"
I want a sous vide precision cooker with WiFi connectivity for meal prep,search_product,"[(9, 34, 'PRODUCT_TYPE'), (40, 57, 'FEATURE'), (62, 71, 'USAGE')]"
Can you find me vintage leather messenger bags for professional use handmade,search_product,"[(17, 44, 'PRODUCT_TYPE'), (49, 65, 'USAGE'), (66, 74, 'FEATURE')]"
Do you have any indoor cycling bikes with magnetic resistance and Peloton compatible,search_product,"[(16, 37, 'PRODUCT_TYPE'), (43, 62, 'RESISTANCE'), (67, 85, 'COMPATIBILITY')]"
I'm searching for modular synthesizers beginner friendly under 500 dollars,search_product,"[(21, 43, 'PRODUCT_TYPE'), (44, 60, 'TIER'), (61, 78, 'PRICE_RANGE')]"
Please show me countertop ice makers that produce nugget ice for home bars,search_product,"[(15, 36, 'PRODUCT_TYPE'), (50, 60, 'ICE_TYPE'), (65, 74, 'USAGE')]"
I need a telephoto lens for Sony E-mount with image stabilization 200mm,search_product,"[(10, 24, 'PRODUCT_TYPE'), (29, 42, 'MOUNT'), (48, 67, 'FEATURE'), (68, 73, 'FOCAL_LENGTH')]"
Looking for Japanese chef knives with Damascus steel blade 8 inch Gyuto,search_product,"[(12, 33, 'PRODUCT_TYPE'), (39, 52, 'MATERIAL'), (59, 65, 'SIZE'), (66, 71, 'STYLE')]"
Show me all-in-one computer systems with touchscreen for senior citizens,search_product,"[(8, 34, 'PRODUCT_TYPE'), (40, 51, 'FEATURE'), (56, 71, 'USAGE')]"
I want a portable projector with native 1080p resolution for movie nights,search_product,"[(9, 28, 'PRODUCT_TYPE'), (34, 54, 'RESOLUTION'), (59, 71, 'USAGE')]"
Can I see smart irrigation controllers compatible with existing sprinkler systems,search_product,"[(10, 40, 'PRODUCT_TYPE'), (57, 84, 'COMPATIBILITY')]"
Do you have any quality acoustic guitars for intermediate players under 800,search_product,"[(16, 23, 'TIER'), (24, 40, 'PRODUCT_TYPE'), (45, 65, 'TIER'), (66, 75, 'PRICE_RANGE')]"
I'm looking for car dash cameras with front and rear recording and parking mode,search_product,"[(18, 34, 'PRODUCT_TYPE'), (40, 63, 'FEATURE'), (68, 80, 'FEATURE')]"
